Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Match?,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3bH4HzoZZFq8UpZmI2AMgV,New Light,New Light,John Mayer,5/10/18,216014,2,31td6lssg6mckgjbkbww6nrvgij4,2021-08-04T16:38:12Z,singer-songwriter,RTM,Snack Money,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,4
5TbzAWWc5eJaANpA9kfGCd,Love Me Again,Tribute,John Newman,1/1/13,239894,78,31td6lssg6mckgjbkbww6nrvgij4,2021-03-19T12:30:01Z,dance pop,B,Universal-Island Records Ltd.,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,4
0hq5mE9kYU4Sy2PpdZwGol,Greased Lightnin',Broadway,"John Travolta,Jeff Conaway",6/1/18,194466,44,31td6lssg6mckgjbkbww6nrvgij4,2023-03-09T14:27:09Z,musicals,,Universal Music Enterprises,0.579,0.849,0,-10.658,1,0.104,0.144,0.0285,0.0739,0.926,159.935,4
2AVkArcfALVk2X8sfPRzya,Summer Nights - From “Grease”,Grease (The Original Motion Picture Soundtrack),"John Travolta,Olivia Newton-John",4/4/78,216906,73,31td6lssg6mckgjbkbww6nrvgij4,2023-01-02T21:40:23Z,musicals,,UMC (Universal Music Catalogue),0.747,0.663,2,-9.415,1,0.0545,0.62,0.0000524,0.0861,0.606,124.336,4
0B9x2BRHqj3Qer7biM3pU3,You're The One That I Want - From “Grease”,Grease (The Original Motion Picture Soundtrack),"John Travolta,Olivia Newton-John",4/4/78,169840,79,31td6lssg6mckgjbkbww6nrvgij4,2022-08-22T14:22:28Z,musicals,,UMC (Universal Music Catalogue),0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.822,106.945,4
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Escape (Bonus Track Version),Journey,1981,250986,16,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:26:32Z,"album rock,classic rock",B,Columbia,0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,4
19kHhX6f6EfLU7rcO3RqjO,Back On 74,Volcano,Jungle,8/11/23,209482,81,31td6lssg6mckgjbkbww6nrvgij4,2024-04-24T18:26:09Z,"indie soul, uk contemporary r&b, indietronica",,Caiola Records,0.62,0.761,10,-7.282,0,0.175,0.207,0.000147,0.269,0.194,146.003,4
7j3zZ2jAjzFD60UjhldhHo,I've Been In Love,Volcano,"Jungle,Channel Tres",8/11/23,169472,72,31td6lssg6mckgjbkbww6nrvgij4,2024-04-24T18:26:30Z,hip house,,Caiola Records,0.679,0.506,9,-9.497,0,0.0671,0.421,0.00216,0.434,0.588,114.967,4
33yAEqzKXexYM3WlOYtTfQ,D.A.N.C.E,Justice,Justice,6/11/07,242266,67,31td6lssg6mckgjbkbww6nrvgij4,2023-08-04T17:07:54Z,"french house,new rave,electronic rock",,Ed Banger Records,0.613,0.962,6,-5.07,0,0.278,0.034,0,0.824,0.496,113.015,4
09CtPGIpYB4BrO8qb1RGsF,Sorry,Purpose (Deluxe),Justin Bieber,11/13/15,200786,85,31td6lssg6mckgjbkbww6nrvgij4,2023-03-09T14:24:05Z,pop,,RBMG/Def Jam,0.655,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.409,99.947,4
3UGIZ8qcrMTwzLbx6Kttqt,Boyfriend,Believe,Justin Bieber,1/1/12,171333,76,31td6lssg6mckgjbkbww6nrvgij4,2023-01-02T21:35:26Z,pop,,RBMG/Def Jam,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,4
0yIywEquxORnu1dR0WYsdN,Love Me,My World,Justin Bieber,1/1/09,191573,70,31td6lssg6mckgjbkbww6nrvgij4,2020-11-06T20:04:02Z,pop,,RBMG/Def Jam,0.712,0.868,5,-3.319,0,0.0656,0.00939,0,0.283,0.652,125.028,4
3rLIv187BhjyweFe89SgLn,Somebody To Love,My World 2.0,Justin Bieber,1/1/10,220920,74,31td6lssg6mckgjbkbww6nrvgij4,2022-04-08T17:17:31Z,pop,,RBMG/Def Jam,0.714,0.833,5,-5.239,1,0.0259,0.00249,0,0.298,0.663,129.964,4
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Purpose (Deluxe),Justin Bieber,11/13/15,205680,83,31td6lssg6mckgjbkbww6nrvgij4,2023-05-12T22:19:36Z,pop,,RBMG/Def Jam,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4
0ffOWJVrYmtKcmQJbPWuhc,Bigger,My World,Justin Bieber,1/1/09,197800,50,31td6lssg6mckgjbkbww6nrvgij4,2025-02-27T14:30:02Z,pop,,RBMG/Def Jam,0.78,0.733,0,-2.851,0,0.111,0.164,0,0.341,0.895,104.076,4
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justice,"Justin Bieber,Daniel Caesar,GIVĒON",3/19/21,198081,80,31td6lssg6mckgjbkbww6nrvgij4,2022-07-31T10:31:22Z,r&b,,RBMG/Def Jam,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,4
5GYbkDveRD2I8M5ZJ14hWn,Never Say Never,Never Say Never - The Remixes,"Justin Bieber,Jaden",1/1/11,227853,76,31td6lssg6mckgjbkbww6nrvgij4,2021-12-14T21:16:40Z,pop,,RBMG/Def Jam,0.739,0.807,0,-5.063,1,0.0652,0.0181,0,0.295,0.632,97.048,4
6epn3r7S14KUqlReYr77hA,Baby,My World 2.0,"Justin Bieber,Ludacris",1/1/10,214240,83,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:31:55Z,southern hip hop,2000s,RBMG/Def Jam,0.728,0.859,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043,4
1Mg8vLBYwizu7AuhYQO64V,All Around The World,Believe (Deluxe Edition),"Justin Bieber,Ludacris",6/15/12,244546,56,31td6lssg6mckgjbkbww6nrvgij4,2021-12-31T21:12:21Z,southern hip hop,2000s,RBMG/Def Jam,0.689,0.816,3,-3.951,0,0.178,0.0188,0.00000242,0.181,0.776,127.972,4
190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,Believe (Deluxe Edition),"Justin Bieber,Nicki Minaj",6/15/12,227986,79,31td6lssg6mckgjbkbww6nrvgij4,2021-12-14T21:25:07Z,pop,,RBMG/Def Jam,0.602,0.843,0,-4.831,1,0.0593,0.000688,0.0000527,0.0682,0.526,128.003,4
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justified,Justin Timberlake,11/4/02,267266,81,31td6lssg6mckgjbkbww6nrvgij4,2021-07-01T15:54:57Z,pop,,Jive,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,4
4rHZZAmHpZrA3iH5zx8frV,Mirrors,The 20/20 Experience (Deluxe Version),Justin Timberlake,3/15/13,484146,83,31td6lssg6mckgjbkbww6nrvgij4,2021-11-26T22:03:06Z,pop,,RCA Records Label,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,4
6JV2JOEocMgcZxYSZelKcc,CAN'T STOP THE FEELING! (from DreamWorks Animation's TROLLS),CAN'T STOP THE FEELING! (from DreamWorks Animation's TROLLS),Justin Timberlake,5/6/16,236001,78,31td6lssg6mckgjbkbww6nrvgij4,2021-11-26T22:36:40Z,pop,,Villa 40/RCA Records,0.666,0.83,0,-5.715,1,0.0751,0.0123,0,0.191,0.702,113.03,4
7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,Justified,Justin Timberlake,11/4/02,288333,76,31td6lssg6mckgjbkbww6nrvgij4,2024-11-24T16:30:38Z,pop,,Jive,0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,4
4nOygULhEuDO5ZBRNPFaso,Wavin' Flag - Coca-Cola® Celebration Mix,Troubadour (Champion Edition - Asian Version),K'NAAN,2009,212520,66,31td6lssg6mckgjbkbww6nrvgij4,2021-03-21T00:07:56Z,reggae fusion,,Interscope Records*,0.58,0.767,0,-4.174,1,0.0557,0.313,0,0.0518,0.776,151.845,4
2ABslCJtxwLFLCUHWctSaL,Forever Alone,Six Months Is a Long Time,Kakkmaddafakka,6/28/13,256468,13,31td6lssg6mckgjbkbww6nrvgij4,2023-02-20T14:58:31Z,bergen indie,,Bubbles Records,0.673,0.632,4,-7.13,1,0.0373,0.372,0,0.152,0.513,129.974,4
0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,A/B,KALEO,6/10/16,213706,83,31td6lssg6mckgjbkbww6nrvgij4,2022-12-25T13:54:19Z,"icelandic indie, modern alternative rock, icelandic rock",,Elektra (NEK),0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4
75FEaRjZTKLhTrFGsfMUXR,Running Up That Hill (A Deal With God),Hounds Of Love,Kate Bush,1985,298933,10,31td6lssg6mckgjbkbww6nrvgij4,2022-11-30T16:43:02Z,"art pop,baroque pop,art rock",2000s,Parlophone UK,0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,4
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,1985,238733,79,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:20:19Z,new wave pop,RTM,Capitol Records,0.597,0.87,10,-11.97,1,0.0371,0.0119,0.166,0.0678,0.944,109.901,4
3avYqdwHKEq8beXbeWCKqJ,Last Friday Night (T.G.I.F.),Teenage Dream,Katy Perry,1/1/10,230733,78,31td6lssg6mckgjbkbww6nrvgij4,2022-08-01T14:31:36Z,pop,,Capitol Records,0.652,0.81,3,-3.789,0,0.0406,0.00129,0.0000291,0.667,0.732,126.022,4
1ulXmqjktxSdrdT1bzc69H,Hot N Cold,One Of The Boys,Katy Perry,2008,220226,62,31td6lssg6mckgjbkbww6nrvgij4,2022-08-01T14:32:52Z,pop,,Capitol Records,0.706,0.842,7,-3.956,1,0.0417,0.0000773,0,0.0688,0.861,132.032,4
25ZttbpeUKDOm3aghD2oBJ,I Kissed A Girl,One Of The Boys,Katy Perry,2008,179640,59,31td6lssg6mckgjbkbww6nrvgij4,2022-08-01T14:33:08Z,pop,,Capitol Records,0.702,0.76,5,-3.174,1,0.0684,0.00226,0,0.132,0.696,129.996,4
27tNWlhdAryQY04Gb2ZhUI,Roar,PRISM,Katy Perry,1/1/13,223546,80,31td6lssg6mckgjbkbww6nrvgij4,2023-01-02T21:40:04Z,pop,,Capitol Records (CAP),0.671,0.771,7,-4.821,0,0.0316,0.00492,0.00000728,0.354,0.436,90.003,4
4lCv7b86sLynZbXhfScfm2,Firework,Teenage Dream: The Complete Confection,Katy Perry,3/12/12,227880,71,31td6lssg6mckgjbkbww6nrvgij4,2022-02-07T12:25:38Z,pop,,Capitol Records,0.639,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.648,124.075,4
6KOEK6SeCEZOQkLj5M1PxH,California Gurls,Teenage Dream,"Katy Perry,Snoop Dogg",1/1/10,234653,76,31td6lssg6mckgjbkbww6nrvgij4,2022-02-07T12:28:14Z,"pop,g-funk,west coast hip hop,gangster rap,hip hop,rap",2000s,Capitol Records,0.789,0.753,0,-3.71,1,0.0537,0.0038,0,0.18,0.403,125.007,4
1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,Hopes And Fears,Keane,5/10/04,237146,85,31td6lssg6mckgjbkbww6nrvgij4,2024-03-29T18:42:33Z,"neo mellow, piano rock, pop rock",B,Universal-Island Records Ltd.,0.448,0.665,9,-4.203,1,0.026,0.06,0.0000255,0.0828,0.304,172.004,4
0yac0FPhLRH9i9lOng3f81,Everybody's Changing,Hopes And Fears,Keane,5/10/04,215880,76,31td6lssg6mckgjbkbww6nrvgij4,2024-03-29T18:42:42Z,"neo mellow, piano rock, pop rock",B,Universal-Island Records Ltd.,0.517,0.839,0,-3.521,1,0.0287,0.0014,0.000365,0.108,0.416,94.015,4
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Stronger (Deluxe Version),Kelly Clarkson,10/24/11,221946,75,31td6lssg6mckgjbkbww6nrvgij4,2023-01-02T21:37:40Z,christmas,2000s,RCA Records Label,0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Black Panther The Album Music From And Inspired By,"Kendrick Lamar,SZA",2/9/18,232186,95,31td6lssg6mckgjbkbww6nrvgij4,2023-02-10T22:45:14Z,"hip hop,west coast hip hop,r&b",2000s,Black Panther (TDE/DMG) PS,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
34x6hEJgGAOQvmlMql5Ige,Danger Zone - From Top Gun Original Soundtrack,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",Kenny Loggins,3/25/97,215133,74,31td6lssg6mckgjbkbww6nrvgij4,2021-06-25T16:18:56Z,"soft rock, yacht rock, mellow gold, heartland rock, album rock, new wave pop, classic rock, singer-songwriter",B,Columbia,0.544,0.897,3,-6.056,0,0.0471,0.241,0,0.13,0.647,157.17,4
6W2VbtvMrDXm5vYeB7amkO,Footloose,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",Kenny Loggins,3/25/97,220706,72,31td6lssg6mckgjbkbww6nrvgij4,2021-08-03T22:03:41Z,"soft rock, yacht rock, mellow gold, heartland rock, album rock, new wave pop, classic rock, singer-songwriter",B,Columbia,0.546,0.895,9,-7.189,1,0.0579,0.0819,0.0000142,0.0768,0.494,174.089,4
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Animal (Expanded Edition),Kesha,1/1/10,199693,85,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:27:22Z,pop,,RCA Records Label,0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,4
7EQGXaVSyEDsCWKmUcfpLk,Die Young,Warrior (Expanded Edition),Kesha,11/30/12,211920,81,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:22:09Z,pop,,Kemosabe Records/RCA Records,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,4
5A1FmxbYVRZKy4nc16MAue,Sex on Fire,Only By The Night,Kings of Leon,9/23/08,203346,71,31td6lssg6mckgjbkbww6nrvgij4,2022-11-09T15:28:25Z,modern rock,2000s,RCA Records Label,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,4
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,Dynasty,KISS,3/23/79,271240,84,31td6lssg6mckgjbkbww6nrvgij4,2023-11-11T19:23:13Z,"glam metal,glam rock,hard rock,rock,classic rock",B,Casablanca Records,0.768,0.852,4,-6.215,1,0.038,0.214,0.0000736,0.0723,0.867,128.373,4
3K7Q9PHUWPTaknlbFPThn2,Celebration,Celebrate!,Kool & The Gang,9/29/80,298866,71,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:22:22Z,"disco,funk",,Island Mercury,0.886,0.664,1,-11.795,1,0.0524,0.145,0.0483,0.0767,0.906,121.631,4
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),Layers,"Kungs,Cookin' On 3 Burners",11/4/16,195546,79,31td6lssg6mckgjbkbww6nrvgij4,2021-08-07T21:29:24Z,"pop dance, uk dance, edm",,Universal Music Division Island Def Jam,0.793,0.717,0,-4.759,0,0.0393,0.0927,0.000036,0.226,0.466,121.985,4
1I8tHoNBFTuoJAlh4hfVVE,Firestone,Cloud Nine,"Kygo,Conrad Sewell",5/13/16,271640,79,31td6lssg6mckgjbkbww6nrvgij4,2021-12-14T21:58:30Z,tropical house,2000s,Kygo,0.704,0.634,11,-7.374,0,0.0428,0.393,0.0000317,0.0952,0.411,113.927,4
0L6UCE1Y0KX3MF2AtxlntI,Fragile,Fragile,"Kygo,Labrinth",3/18/16,230961,1,31td6lssg6mckgjbkbww6nrvgij4,2023-04-16T16:58:57Z,tropical house,2000s,Kygo,0.47,0.422,5,-7.474,1,0.0522,0.177,0.000216,0.0879,0.218,149.505,4
7MoKXLQeI0Bh2QodCjDO4K,Can't Get You out of My Head,Fever (Deluxe Edition),Kylie Minogue,10/1/01,230640,47,31td6lssg6mckgjbkbww6nrvgij4,2022-10-08T15:30:59Z,dance pop,B,Parlophone UK,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,4
3kMrazSvILsgcwtidZd1Qd,Bulletproof,La Roux,La Roux,2009,205733,73,31td6lssg6mckgjbkbww6nrvgij4,2023-07-04T19:16:03Z,"electropop, alternative dance, neo-synthpop, indietronica",,Polydor Records,0.674,0.882,3,-2.771,0,0.0477,0.000441,0.0000662,0.068,0.682,123.017,4
0SiywuOBRcynK0uKGWdCnn,Bad Romance,The Fame Monster (Deluxe Edition),Lady Gaga,11/5/09,294573,85,31td6lssg6mckgjbkbww6nrvgij4,2023-01-02T21:34:27Z,"art pop,pop",2000s,Interscope,0.695,0.921,0,-3.752,1,0.0363,0.00314,0.0000526,0.0842,0.714,119.007,4
02XnQdf7sipaKBBHixz3Zp,Paparazzi,The Fame,Lady Gaga,1/1/08,208306,79,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:31:44Z,"art pop,pop",2000s,Streamline/Interscope,0.762,0.692,5,-3.973,0,0.0437,0.112,0,0.094,0.397,114.903,4
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,The Fame,Lady Gaga,1/1/08,237200,84,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:31:50Z,"art pop,pop",2000s,Streamline/Interscope,0.851,0.806,4,-4.618,1,0.0787,0.119,0.00000172,0.121,0.774,119.001,4
5ka2ajep9OAvU5Sgduhiex,Applause,ARTPOP,Lady Gaga,11/11/13,212333,78,31td6lssg6mckgjbkbww6nrvgij4,2021-12-14T21:26:20Z,"art pop,pop",2000s,Interscope,0.668,0.78,7,-4.287,0,0.053,0.0265,0.00000163,0.143,0.738,139.945,4
44XBLYMVEt5vJcb5qXfQ7V,Alejandro,The Fame Monster (International Deluxe),Lady Gaga,1/1/09,274213,0,31td6lssg6mckgjbkbww6nrvgij4,2022-10-15T22:13:36Z,"art pop,pop",2000s,Universal Music Group,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,4
1dzQoRqT5ucxXVaAhTcT0J,Just Dance,The Fame,"Lady Gaga,Colby O'Donis",1/1/08,241933,82,31td6lssg6mckgjbkbww6nrvgij4,2022-10-03T14:17:01Z,"art pop,pop",2000s,Streamline/Interscope,0.822,0.739,1,-4.541,0,0.0311,0.0264,0.0000428,0.181,0.745,118.99,4
2bfRfAO1RNWcpNtWJv042o,Some Die Young,Sjung,Laleh,1/10/12,228066,55,31td6lssg6mckgjbkbww6nrvgij4,2022-05-16T15:02:26Z,swedish ballads,,WM Sweden,0.631,0.678,5,-7.18,1,0.0273,0.122,0.0000706,0.204,0.279,98.477,4
2UjNsh4ipNrmog6wdS2JVv,Satellite,My Cassette Player,Lena,1/1/10,175506,61,31td6lssg6mckgjbkbww6nrvgij4,2022-06-24T13:38:37Z,"german pop, indie viet",,Polydor,0.68,0.857,11,-4.591,0,0.238,0.204,0,0.0414,0.924,94.928,4
6LtPIXlIzPOTF8vTecYjRe,Bleeding Love,Spirit,Leona Lewis,2007,262693,65,31td6lssg6mckgjbkbww6nrvgij4,2024-05-20T13:59:18Z,"talent show, dance pop, british soul, pop",B,Syco Music UK,0.635,0.647,5,-5.864,1,0.0366,0.192,0,0.154,0.201,104.058,4
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,Afraid To Feel,LF SYSTEM,5/2/22,177524,79,31td6lssg6mckgjbkbww6nrvgij4,2022-12-30T16:15:05Z,uk dance,,Warner Records,0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87,4
0uVyZywUNOp6S0dU5r8TS8,Prayer in C - Robin Schulz Radio Edit,Prayer,"Lilly Wood and The Prick,Robin Schulz",9/16/14,189399,66,31td6lssg6mckgjbkbww6nrvgij4,2021-08-04T16:38:31Z,tropical house,2000s,Tonspiel,0.76,0.886,9,-5.356,0,0.0258,0.0219,0.00000743,0.623,0.78,123.002,4
5st5644IlBmKiiRE73UsoZ,Fuck You,"It's Not Me, It's You",Lily Allen,2/6/09,219893,61,31td6lssg6mckgjbkbww6nrvgij4,2023-05-07T20:23:57Z,"electropop, dance pop",B,Parlophone UK,0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,4
3JU7GqkbT5S51rgCbYJ20t,Funkytown,Shrek 2 (Original Motion Picture Soundtrack),Lipps Inc.,5/19/04,239826,71,31td6lssg6mckgjbkbww6nrvgij4,2022-08-10T18:31:04Z,disco,,Dreamworks - Shrek II,0.911,0.575,0,-8.385,1,0.064,0.000638,0.276,0.108,0.211,122.884,4
4bJtAN2xYEsivCVOMhcSwY,When I'm Alone,Catching a Tiger,Lissie,6/21/10,220933,53,31td6lssg6mckgjbkbww6nrvgij4,2022-11-30T15:45:18Z,folk-pop,,Lionboy Records,0.592,0.63,2,-5.56,0,0.0298,0.0586,0,0.163,0.127,119.984,4
0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,Sorry For Party Rocking,"LMFAO,Lauren Bennett,GoonRock",1/1/11,262173,70,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:30:33Z,"dance pop, pop rap, pop",B,Will I Am / A&M,0.75,0.727,5,-4.21,0,0.142,0.0188,0,0.266,0.359,129.992,4
5rxPi0MiR4miNK0rCmk980,Broken People (with Logic & Rag'n'Bone Man),Broken People (with Logic & Rag'n'Bone Man) [From Bright: The Album],"Logic,Rag'n'Bone Man",11/29/17,212066,57,31td6lssg6mckgjbkbww6nrvgij4,2022-09-11T15:26:28Z,"conscious hip hop, pop rap, rap, hip hop",2000s,Atlantic Records,0.694,0.702,9,-5.477,1,0.0946,0.123,0,0.0758,0.308,79.959,4
2knr7ikPt4l7bk92qS4ZXW,Euphoria,Heal,Loreen,10/19/12,214133,69,31td6lssg6mckgjbkbww6nrvgij4,2023-04-26T20:10:14Z,europop,,WM Sweden,0.518,0.679,11,-5.406,0,0.0355,0.079,0.0000485,0.0588,0.106,132.146,4
5kZRoc6Gz7u5eu4a0YM2LS,Reality (feat. Janieck Devy) - Radio Edit,Reality (feat. Janieck Devy),"Lost Frequencies,Janieck Devy",7/10/15,158474,1,31td6lssg6mckgjbkbww6nrvgij4,2022-05-27T18:56:26Z,tropical house,2000s,disco:wax,0.731,0.639,9,-6.597,1,0.0359,0.0206,0.0000129,0.0789,0.527,122.08,4
6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),A Little Bit of Mambo,Lou Bega,7/19/99,220293,77,31td6lssg6mckgjbkbww6nrvgij4,2023-05-08T14:29:19Z,latin pop,,Sony Music/Vorsicht Musik,0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06,4
2gIwPaocbvc5eHqnACgV3Z,Danza Kuduro (feat. Don Omar),Emigrante Del Mundo,"Lucenzo,Don Omar",9/30/11,213986,0,31td6lssg6mckgjbkbww6nrvgij4,2021-06-22T15:26:16Z,"reggaeton,urbano latino",,Catchy Tunes,0.622,0.942,7,-6.365,1,0.112,0.00713,0,0.0715,0.773,130.003,4
5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,Lukas Graham,4/1/16,237300,82,31td6lssg6mckgjbkbww6nrvgij4,2025-02-27T14:35:35Z,"scandipop, danish pop",,Warner Records,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
3TRFq09DUgYj1mug6RRqJW,Lot to Learn,TMRW,Luke Christopher,9/11/15,248337,55,31td6lssg6mckgjbkbww6nrvgij4,2020-07-31T13:37:52Z,indie pop rap,2000s,ByStorm Entertainment/RCA Records,0.405,0.846,6,-3.57,1,0.195,0.0948,0,0.0666,0.602,82.232,4
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Second Helping (Expanded Edition),Lynyrd Skynyrd,4/15/74,283800,81,31td6lssg6mckgjbkbww6nrvgij4,2020-08-23T13:55:48Z,"southern rock,classic rock,rock",B,Geffen*,0.596,0.606,7,-12.145,1,0.0255,0.181,0.000327,0.0863,0.886,97.785,4
4ciaNqHWA2IzHphZaVRzHI,Heroes,Heroes,Måns Zelmerlöw,2/28/15,190613,56,31td6lssg6mckgjbkbww6nrvgij4,2023-04-26T20:10:24Z,g-funk,,WM Sweden,0.484,0.791,7,-4.27,1,0.0437,0.0743,0,0.0491,0.369,124.008,4
3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),The Heist (Deluxe Edition),"Macklemore & Ryan Lewis,Wanz",10/9/12,235613,2,31td6lssg6mckgjbkbww6nrvgij4,2020-06-28T20:02:21Z,"pop rap, seattle hip hop",2000s,Macklemore,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,4
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),The Heist,"Macklemore,Ryan Lewis,Macklemore & Ryan Lewis,Ray Dalton",10/9/12,258342,80,31td6lssg6mckgjbkbww6nrvgij4,2020-07-13T16:44:40Z,"pop rap, seattle hip hop",2000s,Macklemore,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,4
0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),GEMINI,"Macklemore,Skylar Grey",9/22/17,220454,78,31td6lssg6mckgjbkbww6nrvgij4,2022-07-02T10:25:08Z,norwegian hip hop,2000s,Bendo LLC,0.731,0.794,0,-5.126,0,0.0522,0.0323,0.0000259,0.112,0.356,139.994,4
1XyL3J7eTTKnxRZAM3LqIT,Beggin (original version),So Dark The Con Of Man,Madcon,12/3/07,216146,70,31td6lssg6mckgjbkbww6nrvgij4,2020-07-30T13:20:06Z,norwegian hip hop,2000s,Bonnier Music,0.715,0.8,4,-5.144,0,0.057,0.0271,0,0.0648,0.445,129.023,4
4icNLSquKZp6e0iEkBn9RP,Glow,Contraband,Madcon,10/29/10,229933,61,31td6lssg6mckgjbkbww6nrvgij4,2021-07-13T11:36:03Z,norwegian hip hop,2000s,Cosmos,0.707,0.87,8,-3.617,0,0.0669,0.0593,0,0.205,0.809,125.956,4
2Wf0uMfCpwLO1B2Up3NbXH,Don't Worry (feat. Ray Dalton),Don't Worry (feat. Ray Dalton),"Madcon,Ray Dalton",2/20/15,214789,56,31td6lssg6mckgjbkbww6nrvgij4,2020-07-30T13:20:13Z,pop,,Columbia,0.811,0.699,7,-5.211,1,0.114,0.0726,0.00000138,0.148,0.733,122.987,4
1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,Celebration (double disc version),Madonna,9/18/09,342680,76,31td6lssg6mckgjbkbww6nrvgij4,2022-08-22T14:23:07Z,pop,,Warner Records,0.625,0.842,5,-5.285,1,0.0376,0.264,0.0000212,0.181,0.26,111.038,4
2Iib2MV3ECFJAourgP9dlY,La Isla Bonita,Celebration (double disc version),Madonna,9/18/09,242946,66,31td6lssg6mckgjbkbww6nrvgij4,2024-07-14T16:30:48Z,pop,,Warner Records,0.708,0.832,1,-4.736,0,0.0363,0.392,0.00000134,0.0561,0.968,99.951,4
