artists,occurrence,freqency
"Chris Brown,USHER,Rick Ross",1,0.062500
"¥$,Kanye West,Ty Dolla $ign,Rich The Kid,Playboi Carti",1,0.062500
"Drake,Sexyy Red,SZA",1,0.062500
"SZA,Phoebe Bridgers",1,0.062500
"SZA,Ol' Dirty Bastard",1,0.062500
"Summer Walker,Drake",1,0.062500
"Chris Travis",1,0.062500
"Tems",1,0.062500
"Brent Faiyaz,Dahi,Tyler, The Creator",1,0.062500
"Brent Faiyaz,Drake,The Neptunes",1,0.062500
"Ciara",1,0.062500
"Jacquees,Summer Walker,6LACK",1,0.062500
"Drake,Omarion",1,0.062500
"Teddy Swims",1,0.062500
"DeJ Loaf",1,0.062500
"Flume,kai",1,0.062500
"R. City,Adam Levine",1,0.062500
"Sonder,Jorja Smith",1,0.062500
"Drake,Jeezy",1,0.062500
"Lil Yachty,Future,Mike WiLL Made-It",1,0.062500
"Stunna Girl",3,0.187500
"Shakur Luciano",1,0.062500
"DeJ Loaf,Lil Wayne",1,0.062500
"Kodak Black,Boosie Badazz",1,0.062500
"Lil Baby,Lil Durk",1,0.062500
"TurnmeupHaiti",1,0.062500
"DeJ Loaf,Future",1,0.062500
"YoungBoy Never Broke Again",2,0.125000
"MoneySign Suede",1,0.062500
"Flo Milli",3,0.187500
"atm luv",1,0.062500
"21 Savage,Summer Walker",1,0.062500
"Kodak Black,Plies",1,0.062500
"Jacquees,Lloyd,Rich Homie Quan",1,0.062500
"BossMan Dlow",1,0.062500
"Saweetie,Jhené Aiko",1,0.062500
"City Girls,JT",1,0.062500
"YFN Lucci",3,0.187500
"Sexyy Red,Tay Keith",1,0.062500
"GloRilla",1,0.062500
"lagostaah,Yung Bruh",1,0.062500
"dopuu",1,0.062500
"J. Holiday",1,0.062500
"Jacquees",1,0.062500
"Young Money,Lloyd",2,0.125000
"Trey Songz",1,0.062500
"Ginuwine",1,0.062500
"Ne-Yo",4,0.250000
"Gyptian",1,0.062500
"Lloyd,Lil Wayne",1,0.062500
"Tory Lanez,Nyce",1,0.062500
"Trey Songz,Drake",1,0.062500
"Fat Joe,Chris Brown",1,0.062500
"YG",3,0.187500
"Gesaffelstein,The Weeknd",1,0.062500
"Phora",1,0.062500
"Wale,Tiara Thomas",1,0.062500
"YFN Lucci,Plies",1,0.062500
"Tory Lanez,Chris Brown",1,0.062500
"Queen Naija",1,0.062500
"Wale,Jeremih",1,0.062500
"YFN Lucci,Bigga Rankin",1,0.062500
"YFN Lucci,Migos,Trouble",1,0.062500
"YFN Lucci,PnB Rock",1,0.062500
"JayDaYoungan",1,0.062500
"DeJ Loaf,Jacquees",1,0.062500
"Babyxsosa",1,0.062500
"Nardo Wick,Sexyy Red",1,0.062500
"Sy Ari Da Kid",1,0.062500
"Summer Walker,SZA",1,0.062500
"Sexyy Red,Sukihana",1,0.062500
"BlakeIANA,Sexyy Red",1,0.062500
"DaBaby,Sexyy Red",1,0.062500
"Tyler Antonius",1,0.062500
"SZA,Isaiah Rashad",1,0.062500
"Tyler, The Creator,YoungBoy Never Broke Again,Ty Dolla $ign",1,0.062500
"Tems,Brent Faiyaz",1,0.062500
"Moneybagg Yo",2,0.125000
"Lil Skies,Landon Cube",1,0.062500
"Russ,BIA",1,0.062500
"MCVERTT,A$AP Ferg,Sexyy Red",1,0.062500
"Monaleo,Flo Milli",1,0.062500
"Lancey Foux,Sexyy Red",1,0.062500
"NAV",1,0.062500
"Sexyy Red,Nicki Minaj,Tay Keith",1,0.062500
"That Mexican OT",1,0.062500
"Future,Metro Boomin,Travis Scott,Playboi Carti",1,0.062500
"BigXthaPlug,Ro$ama",1,0.062500
"BigXthaPlug,Prince Finessin',Ro$ama",1,0.062500
"jaydes",3,0.187500
"Bktherula",1,0.062500
"Destroy Lonely",1,0.062500
"Akon",2,0.125000
"Jay Sean,Sean Paul,Lil Jon",1,0.062500
"T.I.,Justin Timberlake",1,0.062500
"Taio Cruz,Ludacris",2,0.125000
"Diddy,112,Faith Evans",1,0.062500
"Kanye West",5,0.312500
"Kanye West,Chris Martin",1,0.062500
"Declan McKenna",1,0.062500
"Kanye West,Pusha T",1,0.062500
"James Blunt",2,0.125000
"Estelle,Kanye West",2,0.125000
"Rihanna,Ne-Yo",1,0.062500
"Simple Plan",1,0.062500
"R. Kelly",2,0.125000
"Ray J,Yung Berg",1,0.062500
"JAY-Z,Mr Hudson",1,0.062500
"JAY-Z,Rihanna,Kanye West",1,0.062500
"Edward Maya,Vika Jigulina",1,0.062500
"The Wanted",3,0.187500
"David Guetta,Rihanna",1,0.062500
"Calvin Harris,Ellie Goulding",3,0.187500
"Kardinal Offishall,Akon",1,0.062500
"Pitbull,Chris Brown",2,0.125000
"Justin Bieber,Big Sean",2,0.125000
"Bad Meets Evil,Bruno Mars",1,0.062500
"will.i.am,Eva Simons",1,0.062500
"Tinie Tempah,Eric Turner",1,0.062500
"Modjo",1,0.062500
"Timbaland,Justin Timberlake,Nelly Furtado",2,0.125000
"Europe",1,0.062500
"Footloose",1,0.062500
"London Theatre Orchestra & Cast",1,0.062500
"The Black Jets",1,0.062500
"Los Lobos",1,0.062500
"Operación Triunfo 2005",1,0.062500
"The Rembrandts",2,0.125000
"Styx",6,0.375000
"Queen,David Bowie",1,0.062500
"Naked Eyes",1,0.062500
"UB40",1,0.062500
"Jamiroquai",1,0.062500
"Canned Heat",1,0.062500
"When In Rome",1,0.062500
"Tommy Tutone",1,0.062500
"House Of Pain",1,0.062500
"Run–D.M.C.",1,0.062500
"Talking Heads",1,0.062500
"DJ Jazzy Jeff & The Fresh Prince",1,0.062500
"Fear Factory",1,0.062500
"The J. Geils Band",1,0.062500
"Joy Division",1,0.062500
"Thompson Twins",1,0.062500
"The Tubes",1,0.062500
"Rancid",1,0.062500
"The Specials",1,0.062500
"The Tokens",1,0.062500
"Icona Pop",1,0.062500
"Martin Garrix",1,0.062500
"Cassa Lio",1,0.062500
"Chris Brown,Juelz Santana",1,0.062500
"Rihanna,Nicki Minaj",1,0.062500
"Rihanna,David Guetta",1,0.062500
"Justin Bieber,Sean Kingston",2,0.125000
"Justin Bieber,Chance the Rapper",1,0.062500
"Calvin Harris,Frank Ocean,Migos,Funk Wav",1,0.062500
"Calvin Harris,Future,Khalid,Funk Wav",1,0.062500
"Calvin Harris,Ne-Yo",1,0.062500
"3OH!3,Kesha",2,0.125000
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Grandmaster Melle Mel,Grandmaster Caz,Kool Moe Dee,Eric Nally",1,0.062500
"LunchMoney Lewis",1,0.062500
"KONGOS",1,0.062500
"Ariana Grande,Nicki Minaj",1,0.062500
"Ariana Grande,Lil Wayne",1,0.062500
"Ariana Grande,Future",1,0.062500
"Timbaland,Keri Hilson,D.O.E.,Sebastian",1,0.062500
"Timbaland",2,0.125000
"50 Cent,Justin Timberlake,Timbaland",1,0.062500
"Jordin Sparks,Chris Brown",1,0.062500
"Khia",1,0.062500
"cupcakKe",1,0.062500
"Kesha,3OH!3",1,0.062500
"Kanye West,Lil Pump",1,0.062500
"Cardi B",4,0.250000
"Migos,Nicki Minaj,Cardi B",1,0.062500
"Biz Markie",1,0.062500
"Keri Hilson",1,0.062500
"Artists Of Then, Now & Forever",1,0.062500
"Trap Beckham",1,0.062500
"Clairo",1,0.062500
"The Marvelettes",1,0.062500
"Nivea,Brian Casey,Brandon Casey",1,0.062500
"Kodak Black",1,0.062500
"A$AP Rocky,Skepta",1,0.062500
"Rex Orange County",3,0.187500
"Post Malone",1,0.062500
"Paul Anka",1,0.062500
"Bella Thorne",1,0.062500
"Drake Bell",1,0.062500
"Troy,Gabriella",1,0.062500
"AZ Chike",1,0.062500
"Shoreline Mafia,Rob Vicious,OHGEESY,Fenix Flexin,Master Kato",2,0.125000
"SOB X RBE",1,0.062500
"Midland",1,0.062500
"SprngBrk,PC",1,0.062500
"Saweetie",1,0.062500
"Rita Ora,Bebe Rexha,Charli xcx,Cardi B",1,0.062500
"Eminem,Beyoncé",1,0.062500
"Glee Cast",1,0.062500
"Afroman",3,0.187500
"Shawn Mendes,Zedd",1,0.062500
"A Boogie Wit da Hoodie,6ix9ine",1,0.062500
"A Boogie Wit da Hoodie",1,0.062500
"Meek Mill,Drake",1,0.062500
"Mitchell Tenpenny",1,0.062500
"Jimmie Allen",1,0.062500
"Ocho Drippin",1,0.062500
"Shoreline Mafia",1,0.062500
"Ryan,Sharpay Evans,Disney",1,0.062500
"Troy Ave,Young Lito",1,0.062500
"Blueface",1,0.062500
"VIC MENSA,G-Eazy",1,0.062500
"Tyga,Boosie Badazz",1,0.062500
"Muscadine Bloodline",1,0.062500
"Kamaiyah,YG",1,0.062500
"Rex Orange County,Benny Sings",1,0.062500
"YBN Nahmir",1,0.062500
