tracks,occurrence,freqency
"When the Sun Hits",1,0.038462
"Yummy",1,0.038462
"Circus",1,0.038462
"Boombastic",1,0.038462
"My Own Summer (Shove It)",1,0.038462
"Bleed Me",1,0.038462
"Dai the Flu",1,0.038462
"Pretty Fly (For A White Guy)",1,0.038462
"Wake Up in the Sky",1,0.038462
"Cannibal",2,0.076923
"Why You Asking All Them Questions",1,0.038462
"It's Raining Men",1,0.038462
"I Will Survive",2,0.076923
"My Lovin' (You're Never Gonna Get It)",1,0.038462
"Killing Me Softly With His Song",2,0.076923
"WATCH YO STEP",1,0.038462
"Underground Sound",1,0.038462
"Double Jump",1,0.038462
"Crank It Up",1,0.038462
"BUSSIT",1,0.038462
"SIN MIEDO",1,0.038462
"BOOGIE",1,0.038462
"Only",2,0.076923
"Shake It Like A (feat. Danny Brown)",1,0.038462
"HAZARD DUTY PAY!",1,0.038462
"JOHN CENA",1,0.038462
"jeans",1,0.038462
"You Don't Own Me (feat. G-Eazy)",1,0.038462
"Government Hooker",1,0.038462
"Despicable Me",1,0.038462
"Six Lines, Two Dragons, and a Messiah",1,0.038462
"Long Live A$AP",1,0.038462
"1000 Blunts",1,0.038462
"Butter on a poptart",1,0.038462
"Genesis",1,0.038462
"Now I'm Up to My Neck with Offers",1,0.038462
"rap music",1,0.038462
"People Are Strange",1,0.038462
"Cold Little Heart",1,0.038462
"So American",1,0.038462
"I'm Yer Dad",1,0.038462
"Killing In The Name",1,0.038462
"It's Okay to Punch Nazis",1,0.038462
"Hokus Pokus",1,0.038462
"Boogie Woogie Wu",1,0.038462
"My Axe",1,0.038462
"i like the way you kiss me",3,0.115385
"Cooler Than Me",1,0.038462
"Swimming Pools (Drank)",3,0.115385
"Congratulations",2,0.076923
"She Knows (feat. Amber Coffman & Cults)",2,0.076923
"E.T.",1,0.038462
"Sail",2,0.076923
"ANXIETY (feat. Doechii)",1,0.038462
"Want To Love - Just Raw",1,0.038462
"Anaconda",1,0.038462
"Laffy Taffy",2,0.076923
"Havana (feat. Young Thug)",2,0.076923
"The Thunder Rolls (Garth Brooks)",1,0.038462
"How Low",1,0.038462
"Psycho Pass",1,0.038462
"Pink Skies (feat. Watchhouse)",1,0.038462
"Pined For You My Whole Life",1,0.038462
"Beanie",1,0.038462
"Step On Me",1,0.038462
"Work",3,0.115385
"Lay Me Down",1,0.038462
"Chicken Fried",2,0.076923
"Sweet Caroline",3,0.115385
"Hey, Soul Sister",5,0.192308
"American Pie",4,0.153846
"50 Ways to Say Goodbye",4,0.153846
"I'm A Believer",1,0.038462
"We Built This City",3,0.115385
"I'm a Believer - 2006 Remaster",2,0.076923
"Summer Rain",1,0.038462
"Run to Paradise",1,0.038462
"Bang!",2,0.076923
"The Reason",1,0.038462
"When You Were Young",1,0.038462
"Tears Don't Fall",1,0.038462
"Valerie (feat. Amy Winehouse) - Version Revisited",3,0.115385
"Rumors (feat. Cardi B)",1,0.038462
"Lasting Lover",1,0.038462
"I'm Still Standing - Remastered",1,0.038462
"Jump (For My Love)",2,0.076923
"Black Fingernails, Red Wine",1,0.038462
"I WANNA BE YOUR SLAVE",1,0.038462
"Beggin'",4,0.153846
"Bad Habits",2,0.076923
"Astronaut In The Ocean",1,0.038462
"BED",1,0.038462
"I'll Be There",1,0.038462
"Who's Laughing Now",1,0.038462
"Kiss Me More (feat. SZA)",2,0.076923
"We're Good",1,0.038462
"MONTERO (Call Me By Your Name)",3,0.115385
"Take A Chance On Me",2,0.076923
"Truly Madly Deeply",1,0.038462
"Dancing With A Stranger (with Normani)",1,0.038462
"Great Southern Land",1,0.038462
"Farmer's Daughter",1,0.038462
"My Head & My Heart",1,0.038462
"Ex's & Oh's",2,0.076923
"Don't Start Now",3,0.115385
"Hallucinate",1,0.038462
"Blow Your Mind (Mwah)",1,0.038462
"Rather Be (feat. Jess Glynne)",5,0.192308
"Girls Like Girls",1,0.038462
"Feelings",1,0.038462
"Curious",1,0.038462
"Colors",1,0.038462
"HEAVEN",1,0.038462
"YOUTH",1,0.038462
"The Horses",1,0.038462
"Woman Like Me (feat. Nicki Minaj)",1,0.038462
"Shallow",2,0.076923
"3AM",3,0.115385
"Ironic - 2015 Remaster",2,0.076923
"I Wish",1,0.038462
"Tick Tock (feat. 24kGoldn)",1,0.038462
"Rain On Me (with Ariana Grande)",1,0.038462
"Tell It to My Heart",2,0.076923
"Let Her Cry",2,0.076923
"Imagine - Remastered 2010",1,0.038462
"She's Always a Woman",1,0.038462
"Ruby Tuesday",1,0.038462
"You're So Vain",2,0.076923
"Let It Be - Remastered",1,0.038462
"Liar",1,0.038462
"Everytime We Touch - Radio Edit",1,0.038462
"Bulletproof",5,0.192308
"We Ride",1,0.038462
"Unfaithful",2,0.076923
"If I Never See Your Face Again",1,0.038462
"Good Girl Gone Bad",1,0.038462
"Take A Bow",1,0.038462
"Te Amo",1,0.038462
"ROCKSTAR 101",1,0.038462
"California King Bed",2,0.076923
"Man Down",3,0.115385
"Red Lipstick",1,0.038462
"Roc Me Out",1,0.038462
"Youngblood",3,0.115385
"4ever",1,0.038462
"Stupid Love",1,0.038462
"Eastside (with Halsey & Khalid)",2,0.076923
"Fire",5,0.192308
"Break My Heart",1,0.038462
"Murder On The Dancefloor",2,0.076923
"In My Head",3,0.115385
"The Ballad of Mona Lisa",2,0.076923
"Dance To This (feat. Ariana Grande)",1,0.038462
"Honey, I'm Home",1,0.038462
"Woman (feat. The Dap-Kings Horns)",2,0.076923
"Most Girls",1,0.038462
"Praying",4,0.153846
"GUY.exe",1,0.038462
"Why Did It Have To Be Me?",1,0.038462
"Fernando",1,0.038462
"Angel Eyes",1,0.038462
"When I Kissed The Teacher",1,0.038462
"Waterloo",4,0.153846
"Post Malone (feat. RANI)",1,0.038462
"My Oh My (feat. DaBaby)",1,0.038462
"Señorita",2,0.076923
"Cry Me a River",4,0.153846
"Perfect Illusion",1,0.038462
"Heart Break",1,0.038462
"Everytime",1,0.038462
"7 Years",3,0.115385
"Sway Sway Baby!",1,0.038462
"Million Reasons",1,0.038462
"Ladies & Gentlemen",1,0.038462
"Sweet December",1,0.038462
"Planets",1,0.038462
"Not Pretty Enough",1,0.038462
"How Do You Sleep?",1,0.038462
"Don't Call Me Up",2,0.076923
"Shimmy A Go Go",1,0.038462
"27 Club",1,0.038462
"11 Minutes (with Halsey feat. Travis Barker)",1,0.038462
"365",1,0.038462
"Nothing Breaks Like a Heart (feat. Miley Cyrus)",4,0.153846
"The Working Man",1,0.038462
"Hawaiian Roller Coaster Ride",2,0.076923
"Bad Moon Rising",3,0.115385
"In The Year 2525 (Exordium & Terminus)",1,0.038462
"(I Can't Get No) Satisfaction - Mono Version",2,0.076923
"Walking in Memphis",3,0.115385
"Boy Gets A Truck",1,0.038462
"99 Red Balloons",2,0.076923
"Don’t Let Me Be Lonely",1,0.038462
"Better Dig Two",1,0.038462
"Mama's Broken Heart",1,0.038462
"Leave Your Lover",1,0.038462
"Bloom",1,0.038462
"Happy Little Pill",1,0.038462
"DONTTRUSTME",4,0.153846
"Crazy - Single Version",1,0.038462
"Beautiful Soul",2,0.076923
"Searchin' My Soul",1,0.038462
"I Wish I Was a Punk Rocker (with Flowers in My Hair)",2,0.076923
"This Ain't A Scene, It's An Arms Race",2,0.076923
"Year 3000",3,0.115385
"Black Velvet - Unplugged",1,0.038462
"(Everything I Do) I Do It For You",1,0.038462
"Hungry Eyes - From Dirty Dancing Soundtrack",2,0.076923
"She's Like the Wind (feat. Wendy Fraser) - From Dirty Dancing Soundtrack",1,0.038462
"I Don't Want to Miss a Thing - From Armageddon Soundtrack",2,0.076923
"Son Of A Preacher Man",2,0.076923
"Holding Out for a Hero - From Footloose Soundtrack",3,0.115385
"Lose Yourself - From 8 Mile Soundtrack",1,0.038462
"Sweet Dreams (Are Made of This) - 2005 Remaster",3,0.115385
"Don't You Worry Child - Radio Edit",3,0.115385
"Your Song - From Moulin Rouge Soundtrack",1,0.038462
"Elephant Love Medley - From Moulin Rouge Soundtrack",1,0.038462
"Run And Tell That (Hairspray)",1,0.038462
"Big Blonde And Beautiful (Reprise) (Hairspray)",1,0.038462
"(The Legend of) Miss Baltimore Crabs (Hairspray)",1,0.038462
"Cell Block Tango",1,0.038462
"Shiny",1,0.038462
"Almost There - From The Princess and the Frog / Soundtrack Version",2,0.076923
"I Won't Say (I'm In Love) - From Hercules",1,0.038462
"Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack",1,0.038462
"You Can't Stop The Beat (Hairspray)",1,0.038462
"Bang Bang - 1987 Version",1,0.038462
"Heart Of Stone",1,0.038462
"Love Hurts",1,0.038462
"Dark Lady",1,0.038462
"Half-Breed",1,0.038462
"Welcome To Burlesque - Burlesque Original Motion Picture Soundtrack",1,0.038462
"Consequences",1,0.038462
"One Kiss (with Dua Lipa)",2,0.076923
"Drop In the Ocean (feat. AronChupa)",1,0.038462
"Paris",2,0.076923
"Another Lonely Night",1,0.038462
"IDGAF",2,0.076923
"Wake Me up When September Ends",2,0.076923
"Cheerleader (Felix Jaehn Remix) - Radio Edit",2,0.076923
"Blue Ain't Your Color",2,0.076923
"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",3,0.115385
"New Rules",1,0.038462
"Pretty Girl - Cheat Codes X CADE Remix",2,0.076923
"Me Too",1,0.038462
"Crying in the Club",2,0.076923
"Royalty",1,0.038462
"Roxanne - Remastered 2003",1,0.038462
"Heaven Is A Place On Earth",3,0.115385
"Chasing the Sun",1,0.038462
"Can't Be Tamed",1,0.038462
"Jump Then Fall",1,0.038462
"Come In With The Rain",1,0.038462
"The Other Side Of The Door",1,0.038462
"Fearless",1,0.038462
"White Horse",1,0.038462
"Red",1,0.038462
"I Knew You Were Trouble",1,0.038462
"Wildest Dreams",2,0.076923
"Keep a Knockin'",1,0.038462
"Devil Gate Drive",2,0.076923
"48 Crash",1,0.038462
"All or Nothing",1,0.038462
"Gypsys, Tramps & Thieves",1,0.038462
"If I Could Turn Back Time",1,0.038462
"Tears (feat. Louisa Johnson)",1,0.038462
"Rockabye (feat. Sean Paul & Anne-Marie)",3,0.115385
"Getaway Driver",1,0.038462
"You Lie",1,0.038462
"If I Die Young",1,0.038462
"Old Bush Pub",1,0.038462
"Bibia Be Ye Ye",1,0.038462
"Here I Am",1,0.038462
"You Can't Take Me - Soundtrack Version",1,0.038462
"Get Off My Back - Soundtrack Version",1,0.038462
"Brothers Under The Sun - Soundtrack Version",1,0.038462
"This Is Where I Belong - Soundtrack Version",1,0.038462
"Sound The Bugle - Soundtrack Version",1,0.038462
"Hand in My Pocket - 2015 Remaster",2,0.076923
"Let It Rain",1,0.038462
"Burning Love",2,0.076923
"Kerosene",1,0.038462
"Gunpowder & Lead",1,0.038462
"Dry Town",1,0.038462
"Famous In a Small Town",1,0.038462
"Crazy Ex-Girlfriend",1,0.038462
"Little Red Wagon",1,0.038462
"Somethin' Bad (with Carrie Underwood)",1,0.038462
"Last Train to Clarksville - Original Stereo Version; 2006 Remaster",1,0.038462
"Damn Country Music",1,0.038462
"It's All Coming Back to Me Now",2,0.076923
"All-American Girl",1,0.038462
"Get out of This Town",1,0.038462
"Last Name",1,0.038462
"The More Boys I Meet",1,0.038462
"Cowboy Casanova",1,0.038462
"Two Black Cadillacs",1,0.038462
"Cupid's Got a Shotgun",1,0.038462
"Mama's Don't Let Your Babies Grow up to Be Cowboys",1,0.038462
"You Look Good In My Shirt",1,0.038462
"Raining On Sunday",1,0.038462
"Days Go By",2,0.076923
"Making Memories Of Us",1,0.038462
"You're My Better Half",1,0.038462
"Tonight I Wanna Cry",1,0.038462
"Long Hot Summer",1,0.038462
"Right On Back To You",1,0.038462
"Kiss A Girl",1,0.038462
"Once In A Lifetime",1,0.038462
"Break On Me",1,0.038462
"Can the Can",1,0.038462
"Mama's Boy",1,0.038462
"I've Never Been in Love",1,0.038462
"From This Moment On - Pop On-Tour Version",1,0.038462
"Don't Be Stupid (You Know I Love You) - Country Album Version",1,0.038462
"Love Gets Me Every Time",2,0.076923
"Black Eyes, Blue Tears",1,0.038462
"You're Still The One",1,0.038462
"Come On Over",1,0.038462
"Whatever You Do! Don't!",1,0.038462
"Rock This Country!",1,0.038462
"Strong Enough",1,0.038462
"Dov'è l'amore",1,0.038462
"Takin' Back My Heart",1,0.038462
"Bang Bang (My Baby Shot Me Down) - Single Version",1,0.038462
"The Beat Goes On",2,0.076923
"Love And Understanding",1,0.038462
"Song For The Lonely",1,0.038462
"Diamantina Dream",1,0.038462
"Close As A Whisper (The Gift)",1,0.038462
"Spirit of the High Country",1,0.038462
"Cunnamulla Feller",2,0.076923
"Hat Town",1,0.038462
"Goondiwindi Moon",1,0.038462
"Changi Banjo",1,0.038462
"Cowgirls Do",1,0.038462
"Electric Rodeo",1,0.038462
"Something In The Water",1,0.038462
"Baptise The Ute",1,0.038462
"Texas QLD 4385",1,0.038462
"Planet Country",1,0.038462
"Love In The Time Of Drought",1,0.038462
"Cowgirl",1,0.038462
"Australian Boy",1,0.038462
"Girls Gone Wild",1,0.038462
"I Milk Cows",1,0.038462
"Boys From The Bush",1,0.038462
"She's My Ute",1,0.038462
"High Country",1,0.038462
"Three Chain Road",1,0.038462
"Scrubbashin'",1,0.038462
"Country Crowd",1,0.038462
"Spirit Of The Bush",1,0.038462
"Beautiful Noise",1,0.038462
"I'm Already Taken",1,0.038462
"Get Off My Land",1,0.038462
"Mr. Goodtime (feat. Colt Ford)",1,0.038462
"Mean",2,0.076923
"Working Class Man - David Nicholas Mix",1,0.038462
"Cheap Wine - 2011 Remastered",1,0.038462
"Holy Grail",1,0.038462
"The Boys Light Up - Remastered 2013",1,0.038462
"True Blue",2,0.076923
"Voodoo Child",1,0.038462
"UFO",1,0.038462
"The Outback Club - Remastered 2017",1,0.038462
"A Pub With No Beer - 1979 Version",1,0.038462
"Surface Pressure",1,0.038462
"All Of You",1,0.038462
"On Top of the World",1,0.038462
"Fat Funny Friend",1,0.038462
"Super Freaky Girl",1,0.038462
"Where Are You Now",1,0.038462
"Graveyard",2,0.076923
"If We Ever Meet Again (Featuring Katy Perry)",4,0.153846
"TRUSTFALL",1,0.038462
"You Know What I Need",1,0.038462
"Dancing’s Done",1,0.038462
"I'm Not Here To Make Friends",1,0.038462
"The Kind of Love We Make",1,0.038462
"INDUSTRY BABY (feat. Jack Harlow)",4,0.153846
"Made You Look",1,0.038462
"THATS WHAT I WANT",2,0.076923
"Locked out of Heaven",3,0.115385
"Ugly Heart",3,0.115385
"Shout Out to My Ex",2,0.076923
"Domino",3,0.115385
"Wings",1,0.038462
"Fighter",1,0.038462
"Can't Fight The Moonlight",2,0.076923
"She's So Lovely",2,0.076923
"What A Man Gotta Do",1,0.038462
"Scar",1,0.038462
"Unpredictable",1,0.038462
"Stronger",5,0.192308
"Because of You",2,0.076923
"No Excuses",2,0.076923
"What You've Done to Me",1,0.038462
"Like It Like That",1,0.038462
"Just Like a Pill",3,0.115385
"The Fighter",1,0.038462
"Pop a Bottle (Fill Me Up)",1,0.038462
"What About Me",1,0.038462
"Candyman",2,0.076923
"Grace Kelly",4,0.153846
"Dear Future Husband",1,0.038462
"Sweet but Psycho",2,0.076923
"Sorry Not Sorry",1,0.038462
"Chain Reaction",1,0.038462
"Confident",3,0.115385
"The Cure",1,0.038462
"Nancy Mulligan",1,0.038462
"Rockstar",1,0.038462
"Strawberry Kisses 2017",1,0.038462
"Hey Mickey",1,0.038462
"How Far I'll Go - From Moana/Soundtrack Version",1,0.038462
"What If I'm Right",1,0.038462
"Learn To Let Go",1,0.038462
"Daddy's Girl",1,0.038462
"This One's for the Girls",1,0.038462
"Cry Wolf",1,0.038462
"She's so Mean",1,0.038462
"Go Screw Yourself (GSY)",1,0.038462
"Girls Just Want to Have Fun",3,0.115385
"Next To Me",1,0.038462
"Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack",1,0.038462
"Day Drunk",1,0.038462
"Ain't No Other Man",1,0.038462
"Power (feat. Stormzy)",1,0.038462
"Skyscraper",1,0.038462
"American Girl",1,0.038462
"Big Girl (You Are Beautiful)",1,0.038462
"Super Trouper",2,0.076923
"In My Car (I'll Be The Driver) - Red Version",1,0.038462
"Does Your Mother Know - From 'Mamma Mia!' Original Motion Picture Soundtrack",1,0.038462
"Take A Chance On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack",1,0.038462
"FourFiveSeconds",5,0.192308
"Choir",1,0.038462
"Just Like Jesse James",1,0.038462
"Can We Dance",2,0.076923
"All About That Bass",2,0.076923
"Proud Mary",2,0.076923
"Two Strong Hearts",1,0.038462
"Mr. Know It All",1,0.038462
"You Ruin Me",1,0.038462
"Beautiful",3,0.115385
"Black Box",1,0.038462
"Haterz",1,0.038462
"Dollhouse",1,0.038462
"Everything Has Changed",1,0.038462
"Six",1,0.038462
"Superheroes",2,0.076923
"Ladies' Choice",1,0.038462
"The Bitch Is Back",1,0.038462
"Hair (feat. Sean Paul)",1,0.038462
"Trouble",1,0.038462
"20 Good Reasons",1,0.038462
"Follow Your Arrow",1,0.038462
"Travelin' Soldier",1,0.038462
"Your so Vain (You Probably Think This Song Is About You)",1,0.038462
"Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass) - Wideboys Remix",1,0.038462
"Lego House",1,0.038462
"I Don't Need A Man",1,0.038462
"Khe Sanh - 2011 Remastered",1,0.038462
"Born Naked (feat. Clairy Browne)",1,0.038462
"One Too Many",2,0.076923
"True Love (feat. Lily Allen)",3,0.115385
"She Likes Girls",1,0.038462
"Thursday",1,0.038462
"I Like It Like That (feat. New Boyz)",1,0.038462
"Coyote Ugly (Dave Audé MegaMix)",1,0.038462
"Don't Let Me Get Me - Radio Edit",2,0.076923
"I Believe in a Thing Called Love",1,0.038462
"American Dream",1,0.038462
"Road Trippin'",1,0.038462
"Where Is The Love?",4,0.153846
"Flashlight - From Pitch Perfect 2 Soundtrack",1,0.038462
"Evacuate The Dancefloor",1,0.038462
"Moves Like Jagger - Studio Recording From The Voice Performance",3,0.115385
"Funhouse",2,0.076923
"Jai Ho! (You Are My Destiny)",1,0.038462
"In the Summertime - Single Version",1,0.038462
"Blown Away",1,0.038462
"Mistake",1,0.038462
"This Time I Know It's For Real",1,0.038462
"Please Don't Leave Me",1,0.038462
"Achy Breaky Heart",1,0.038462
"Little Things",1,0.038462
"Sugar",5,0.192308
"Hall of Fame (feat. will.i.am)",2,0.076923
"I Found A Girl",1,0.038462
"Better When I'm Dancin'",1,0.038462
"Salute",1,0.038462
"Uma Thurman",1,0.038462
"Sisters Are Doin' It for Themselves",1,0.038462
"Dancing On The Ceiling",1,0.038462
"Respect",2,0.076923
"Accidentally In Love - From Shrek 2 Soundtrack",1,0.038462
"If I Can't Have You",1,0.038462
"Better Get to Livin'",1,0.038462
"Born To Hand Jive - From Grease Live! Music From The Television Event",1,0.038462
"Express Yourself",1,0.038462
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",4,0.153846
"Good Girls Go Bad (feat. Leighton Meester)",1,0.038462
"Show Me How You Burlesque - Original Motion Picture Soundtrack",1,0.038462
"Daisies",1,0.038462
"DANCE",1,0.038462
"All We Need Is Love",1,0.038462
"Single on Valentine's Day",1,0.038462
"God Is a DJ",1,0.038462
"Bartender",1,0.038462
"But I Do Love You",1,0.038462
"I Gotta Feeling",3,0.115385
"Sissy That Walk",1,0.038462
"Blame It On The Edit (feat. The Cast of RuPaul's Drag Race)",1,0.038462
"Call Me Mother",1,0.038462
"Supermodel (You Better Work)",1,0.038462
"Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]",1,0.038462
"Kitty Girl (feat. The Cast of Rupaul's Drag Race All Stars, Season 3)",1,0.038462
"Cover Girl",1,0.038462
"I Adore You",1,0.038462
"I Can't Love You",1,0.038462
"Hello, I Love You",1,0.038462
"My Address Is Hollywood",1,0.038462
"Now Or Never",1,0.038462
"Empty",1,0.038462
"Dream A Little Dream",1,0.038462
"Mama Don't Make Me Put on the Dress Again",1,0.038462
"Seen My Man",1,0.038462
"10:35",1,0.038462
"Stay With Me",2,0.076923
"World On Fire",1,0.038462
"Wasted On You",2,0.076923
"Beautiful Crazy",1,0.038462
"My Life Would Suck Without You",1,0.038462
"Be Your Man",1,0.038462
"GAY 4 ME (feat. Lauren Sanderson)",1,0.038462
"Drink Too Much",2,0.076923
"Beautiful Trauma",1,0.038462
"Breakaway",2,0.076923
"Sitting on Top of the World",1,0.038462
"Dance with Me Tonight",3,0.115385
"U + Ur Hand",2,0.076923
"Battlefield",2,0.076923
"Oh Cecilia (Breaking My Heart)",2,0.076923
"This Is Who I Am",2,0.076923
"ME! (feat. Brendon Urie of Panic! At The Disco)",1,0.038462
"Here's to Never Growing Up",3,0.115385
"Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version",1,0.038462
"Brokenhearted",2,0.076923
"Another Day in Paradise - 2016 Remaster",1,0.038462
"Goodbye Yellow Brick Road - Remastered 2014",3,0.115385
"Alone (with Nicki Minaj)",1,0.038462
"Grenade",4,0.153846
"Breakfast At Tiffany's",1,0.038462
"Breathe - 2007 Remaster",1,0.038462
"Let's Get Loud",1,0.038462
"UNHEALTHY (feat. Shania Twain)",1,0.038462
"Only Wanna Be With You",2,0.076923
"I Touch Myself",1,0.038462
"The Gambler",1,0.038462
"Mammas Don't Let Your Babies Grow up to Be Cowboys",1,0.038462
"Kinda Famous",1,0.038462
"I Fall To Pieces - Single Version",1,0.038462
"Tequila",2,0.076923
"It's Five O'Clock Somewhere",1,0.038462
"Islands In the Stream",2,0.076923
"Rhinestone Cowboy",2,0.076923
"Girl Crush",1,0.038462
"Die A Happy Man",1,0.038462
"Cowboy Take Me Away",1,0.038462
"Live Like You Were Dying",1,0.038462
"Kiss an Angel Good Mornin'",1,0.038462
"Why Don't We Just Dance",1,0.038462
"I Will Always Love You",1,0.038462
"As Good As I Once Was",1,0.038462
"Just To See You Smile",1,0.038462
"My Maria",1,0.038462
"Should've Been A Cowboy",2,0.076923
"How Do You Like Me Now?!",1,0.038462
"Peter Pan",1,0.038462
"Don't Rock the Jukebox",1,0.038462
"Daddy Sang Bass",1,0.038462
"Yoü And I",1,0.038462
"G.U.Y.",1,0.038462
"Alejandro",2,0.076923
"Dance In The Dark",2,0.076923
"Beautiful, Dirty, Rich",1,0.038462
"Meet Me Halfway",3,0.115385
"The Time (Dirty Bit)",2,0.076923
"Rock That Body",1,0.038462
"Don't Lie",1,0.038462
"Shut Up",2,0.076923
"Clumsy",1,0.038462
"Maneater",6,0.230769
"Forever",7,0.269231
"Wall To Wall",1,0.038462
"Love Sex Magic (feat. Justin Timberlake)",1,0.038462
"Shalala Lala",1,0.038462
"Satellite",3,0.115385
"Good to Be Bad",1,0.038462
"Rotten to the Core",1,0.038462
"What's My Name",1,0.038462
"Break This Down",1,0.038462
"What's This?",1,0.038462
"The Witches Are Back",1,0.038462
"Be Prepared",1,0.038462
"Once Upon a Dream - From Maleficent / Pop Version",1,0.038462
"Chillin' Like a Villain",1,0.038462
"Un Poco Loco",1,0.038462
"Dig a Little Deeper",1,0.038462
"Touch The Sky - From Brave/Soundtrack",1,0.038462
"Remember Me (Dúo)",1,0.038462
"A Girl Worth Fighting For",1,0.038462
