tracks,occurrence,freqency
"Pepsi on the House",1,0.062500
"Trndsttr (feat. M. Maggie) - Lucian Remix",1,0.062500
"Hotline Bling",1,0.062500
"Cartier",1,0.062500
"dumb dumb",1,0.062500
"Swalla (feat. Nicki Minaj & Ty Dolla $ign)",1,0.062500
"Bitch Better Have My Money",3,0.187500
"7/11",2,0.125000
"See Me Fall - Y2K Remix",1,0.062500
"Ghosts",1,0.062500
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",1,0.062500
"GDFR (feat. Sage the Gemini & Lookas)",2,0.125000
"FRIENDS",1,0.062500
"iSpy (feat. Lil Yachty)",1,0.062500
"Rolex",1,0.062500
"Look At Me!",1,0.062500
"Chill Bill (feat. J. Davi$ & Spooks)",2,0.125000
"Black and Yellow",1,0.062500
"Caroline",1,0.062500
"CARNIVAL",2,0.125000
"Gang Baby",1,0.062500
"CoCo",1,0.062500
"Dynasty",1,0.062500
"Mercury: Retrograde",1,0.062500
"Squeeze",1,0.062500
"John Dee",1,0.062500
"RIP Roach",1,0.062500
"YuNg BrAtZ",1,0.062500
"Nihil",1,0.062500
"Harakiri",1,0.062500
"Hustler Musik",1,0.062500
"Heads Will Roll",2,0.125000
"Hi Bich",1,0.062500
"Gucci Flip Flops (feat. Lil Yachty)",1,0.062500
"Oct. 26",1,0.062500
"Big Poppa - 2005 Remaster",1,0.062500
"Hypnotize - 2014 Remaster",2,0.125000
"Flashing Lights",1,0.062500
"How Do U Want It",1,0.062500
"Peggy",1,0.062500
"Hit 'Em Up - Single Version",1,0.062500
"2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg)",1,0.062500
"It Was A Good Day",2,0.125000
"Can't C Me",1,0.062500
"Hail Mary",1,0.062500
"(L)MIRL",1,0.062500
"Lonely Boy - 2021 Remaster",1,0.062500
"Party Like A Rock Star",1,0.062500
"Bark Like You Want It",1,0.062500
"UP LIKE AN INSOMNIAC - Freestyle",1,0.062500
"All That Glitters Is Not Gold, but It's Still Damn Beautiful",1,0.062500
"Finesse (feat. Koncept P, willnosleep & avonosleep)",1,0.062500
"Satanic Panic",1,0.062500
"Fuck Love",1,0.062500
"BAD!",1,0.062500
"Jocelyn Flores",1,0.062500
"Everybody Dies In Their Nightmares",1,0.062500
"Hit the Quan - Original Version",1,0.062500
"Addicted to My Ex",1,0.062500
"No Flex Zone",1,0.062500
"GENOCIDE",1,0.062500
"Genius (feat. Sia, Diplo, and Labrinth)",1,0.062500
"HAHA",1,0.062500
"AMV",1,0.062500
"SLUTS WIT NUTS",1,0.062500
"Hole in the Earth",1,0.062500
"Cherry Waves",1,0.062500
"Bullet Proof ... I Wish I Was",1,0.062500
"How to disappear",1,0.062500
"Change (In the House of Flies)",1,0.062500
"P*RNSTAR",1,0.062500
"Out Of Control",1,0.062500
"Mascara",1,0.062500
"Me, Myself & I",1,0.062500
"Deceptacon",1,0.062500
"Black Betty",1,0.062500
"When the Sun Hits",1,0.062500
"Yummy",1,0.062500
"Circus",1,0.062500
"Boombastic",1,0.062500
"My Own Summer (Shove It)",1,0.062500
"Bleed Me",1,0.062500
"Dai the Flu",1,0.062500
"Pretty Fly (For A White Guy)",1,0.062500
"Wake Up in the Sky",1,0.062500
"Cannibal",2,0.125000
"Why You Asking All Them Questions",1,0.062500
"It's Raining Men",1,0.062500
"I Will Survive",2,0.125000
"My Lovin' (You're Never Gonna Get It)",1,0.062500
"Killing Me Softly With His Song",2,0.125000
"WATCH YO STEP",1,0.062500
"Underground Sound",1,0.062500
"Double Jump",1,0.062500
"Crank It Up",1,0.062500
"BUSSIT",1,0.062500
"SIN MIEDO",1,0.062500
"BOOGIE",1,0.062500
"Only",2,0.125000
"Shake It Like A (feat. Danny Brown)",1,0.062500
"HAZARD DUTY PAY!",1,0.062500
"JOHN CENA",1,0.062500
"jeans",1,0.062500
"You Don't Own Me (feat. G-Eazy)",1,0.062500
"Government Hooker",1,0.062500
"Despicable Me",1,0.062500
"Six Lines, Two Dragons, and a Messiah",1,0.062500
"Long Live A$AP",1,0.062500
"1000 Blunts",1,0.062500
"Butter on a poptart",1,0.062500
"Genesis",1,0.062500
"Now I'm Up to My Neck with Offers",1,0.062500
"rap music",1,0.062500
"People Are Strange",1,0.062500
"Cold Little Heart",1,0.062500
"So American",1,0.062500
"I'm Yer Dad",1,0.062500
"Killing In The Name",1,0.062500
"It's Okay to Punch Nazis",1,0.062500
"Hokus Pokus",1,0.062500
"Boogie Woogie Wu",1,0.062500
"My Axe",1,0.062500
"i like the way you kiss me",2,0.125000
"Cooler Than Me",1,0.062500
"Swimming Pools (Drank)",2,0.125000
"Congratulations",1,0.062500
"She Knows (feat. Amber Coffman & Cults)",1,0.062500
"E.T.",1,0.062500
"Sail",1,0.062500
"ANXIETY (feat. Doechii)",1,0.062500
"Want To Love - Just Raw",1,0.062500
"Anaconda",1,0.062500
"Laffy Taffy",2,0.125000
"Havana (feat. Young Thug)",2,0.125000
"The Thunder Rolls (Garth Brooks)",1,0.062500
"How Low",1,0.062500
"Psycho Pass",1,0.062500
"Pink Skies (feat. Watchhouse)",1,0.062500
"Pined For You My Whole Life",1,0.062500
"Beanie",1,0.062500
"Step On Me",1,0.062500
"Work",2,0.125000
"Lay Me Down",1,0.062500
"Chicken Fried",1,0.062500
"Sweet Caroline",2,0.125000
"Hey, Soul Sister",5,0.312500
"American Pie",2,0.125000
"50 Ways to Say Goodbye",3,0.187500
"I'm A Believer",1,0.062500
"We Built This City",3,0.187500
"I'm a Believer - 2006 Remaster",1,0.062500
"Summer Rain",1,0.062500
"Run to Paradise",1,0.062500
"Bang!",2,0.125000
"The Reason",1,0.062500
"When You Were Young",1,0.062500
"Tears Don't Fall",1,0.062500
"Valerie (feat. Amy Winehouse) - Version Revisited",2,0.125000
"Rumors (feat. Cardi B)",1,0.062500
"Lasting Lover",1,0.062500
"I'm Still Standing - Remastered",1,0.062500
"Jump (For My Love)",2,0.125000
"Black Fingernails, Red Wine",1,0.062500
"I WANNA BE YOUR SLAVE",1,0.062500
"Beggin'",1,0.062500
"Bad Habits",2,0.125000
"Astronaut In The Ocean",1,0.062500
"BED",1,0.062500
"I'll Be There",1,0.062500
"Who's Laughing Now",1,0.062500
"Kiss Me More (feat. SZA)",2,0.125000
"We're Good",1,0.062500
"MONTERO (Call Me By Your Name)",1,0.062500
"Take A Chance On Me",2,0.125000
"Truly Madly Deeply",1,0.062500
"Dancing With A Stranger (with Normani)",1,0.062500
"Great Southern Land",1,0.062500
"Farmer's Daughter",1,0.062500
"My Head & My Heart",1,0.062500
"Ex's & Oh's",1,0.062500
"Don't Start Now",2,0.125000
"Hallucinate",1,0.062500
"Blow Your Mind (Mwah)",1,0.062500
"Rather Be (feat. Jess Glynne)",4,0.250000
"Girls Like Girls",1,0.062500
"Feelings",1,0.062500
"Curious",1,0.062500
"Colors",1,0.062500
"HEAVEN",1,0.062500
"YOUTH",1,0.062500
"The Horses",1,0.062500
"Woman Like Me (feat. Nicki Minaj)",1,0.062500
"Shallow",2,0.125000
"3AM",1,0.062500
"Ironic - 2015 Remaster",1,0.062500
"I Wish",1,0.062500
"Tick Tock (feat. 24kGoldn)",1,0.062500
"Rain On Me (with Ariana Grande)",1,0.062500
"Tell It to My Heart",2,0.125000
"Let Her Cry",1,0.062500
"Imagine - Remastered 2010",1,0.062500
"She's Always a Woman",1,0.062500
"Ruby Tuesday",1,0.062500
"You're So Vain",1,0.062500
"Let It Be - Remastered",1,0.062500
"Liar",1,0.062500
"Everytime We Touch - Radio Edit",1,0.062500
"Bulletproof",3,0.187500
"We Ride",1,0.062500
"Unfaithful",2,0.125000
"If I Never See Your Face Again",1,0.062500
"Good Girl Gone Bad",1,0.062500
"Take A Bow",1,0.062500
"Te Amo",1,0.062500
"ROCKSTAR 101",1,0.062500
"California King Bed",2,0.125000
"Man Down",3,0.187500
"Red Lipstick",1,0.062500
"Roc Me Out",1,0.062500
"Youngblood",2,0.125000
"4ever",1,0.062500
"Stupid Love",1,0.062500
"Eastside (with Halsey & Khalid)",1,0.062500
"Fire",1,0.062500
"Break My Heart",1,0.062500
"Murder On The Dancefloor",2,0.125000
"In My Head",3,0.187500
"The Ballad of Mona Lisa",1,0.062500
"Dance To This (feat. Ariana Grande)",1,0.062500
"Honey, I'm Home",1,0.062500
"Woman (feat. The Dap-Kings Horns)",2,0.125000
"Most Girls",1,0.062500
"Praying",2,0.125000
"GUY.exe",1,0.062500
"Why Did It Have To Be Me?",1,0.062500
"Fernando",1,0.062500
"Angel Eyes",1,0.062500
"When I Kissed The Teacher",1,0.062500
"Waterloo",4,0.250000
"Post Malone (feat. RANI)",1,0.062500
"My Oh My (feat. DaBaby)",1,0.062500
"Señorita",2,0.125000
"Cry Me a River",4,0.250000
"Perfect Illusion",1,0.062500
"Heart Break",1,0.062500
"Everytime",1,0.062500
"7 Years",2,0.125000
"Sway Sway Baby!",1,0.062500
"Million Reasons",1,0.062500
"Ladies & Gentlemen",1,0.062500
"Sweet December",1,0.062500
"Planets",1,0.062500
"Not Pretty Enough",1,0.062500
"How Do You Sleep?",1,0.062500
"Don't Call Me Up",2,0.125000
"Shimmy A Go Go",1,0.062500
"27 Club",1,0.062500
"11 Minutes (with Halsey feat. Travis Barker)",1,0.062500
"365",1,0.062500
"Nothing Breaks Like a Heart (feat. Miley Cyrus)",2,0.125000
"The Working Man",1,0.062500
"Hawaiian Roller Coaster Ride",1,0.062500
"Bad Moon Rising",2,0.125000
"In The Year 2525 (Exordium & Terminus)",1,0.062500
"(I Can't Get No) Satisfaction - Mono Version",1,0.062500
"Walking in Memphis",2,0.125000
"Boy Gets A Truck",1,0.062500
"99 Red Balloons",1,0.062500
"Don’t Let Me Be Lonely",1,0.062500
"Better Dig Two",1,0.062500
"Mama's Broken Heart",1,0.062500
"Leave Your Lover",1,0.062500
"Bloom",1,0.062500
"Happy Little Pill",1,0.062500
"DONTTRUSTME",2,0.125000
"Crazy - Single Version",1,0.062500
"Beautiful Soul",2,0.125000
"Searchin' My Soul",1,0.062500
"I Wish I Was a Punk Rocker (with Flowers in My Hair)",1,0.062500
"This Ain't A Scene, It's An Arms Race",1,0.062500
"Year 3000",1,0.062500
"Black Velvet - Unplugged",1,0.062500
"(Everything I Do) I Do It For You",1,0.062500
"Hungry Eyes - From Dirty Dancing Soundtrack",1,0.062500
"She's Like the Wind (feat. Wendy Fraser) - From Dirty Dancing Soundtrack",1,0.062500
"I Don't Want to Miss a Thing - From Armageddon Soundtrack",2,0.125000
"Son Of A Preacher Man",1,0.062500
"Holding Out for a Hero - From Footloose Soundtrack",2,0.125000
"Lose Yourself - From 8 Mile Soundtrack",1,0.062500
"Sweet Dreams (Are Made of This) - 2005 Remaster",3,0.187500
"Don't You Worry Child - Radio Edit",1,0.062500
"Your Song - From Moulin Rouge Soundtrack",1,0.062500
"Elephant Love Medley - From Moulin Rouge Soundtrack",1,0.062500
"Run And Tell That (Hairspray)",1,0.062500
"Big Blonde And Beautiful (Reprise) (Hairspray)",1,0.062500
"(The Legend of) Miss Baltimore Crabs (Hairspray)",1,0.062500
"Cell Block Tango",1,0.062500
"Shiny",1,0.062500
"Almost There - From The Princess and the Frog / Soundtrack Version",2,0.125000
"I Won't Say (I'm In Love) - From Hercules",1,0.062500
"Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack",1,0.062500
"You Can't Stop The Beat (Hairspray)",1,0.062500
"Bang Bang - 1987 Version",1,0.062500
"Heart Of Stone",1,0.062500
"Love Hurts",1,0.062500
"Dark Lady",1,0.062500
"Half-Breed",1,0.062500
"Welcome To Burlesque - Burlesque Original Motion Picture Soundtrack",1,0.062500
"Consequences",1,0.062500
"One Kiss (with Dua Lipa)",2,0.125000
"Drop In the Ocean (feat. AronChupa)",1,0.062500
"Paris",1,0.062500
"Another Lonely Night",1,0.062500
"IDGAF",1,0.062500
"Wake Me up When September Ends",1,0.062500
"Cheerleader (Felix Jaehn Remix) - Radio Edit",2,0.125000
"Blue Ain't Your Color",2,0.125000
"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",2,0.125000
"New Rules",1,0.062500
"Pretty Girl - Cheat Codes X CADE Remix",2,0.125000
"Me Too",1,0.062500
"Crying in the Club",1,0.062500
"Royalty",1,0.062500
"Roxanne - Remastered 2003",1,0.062500
"Heaven Is A Place On Earth",3,0.187500
"Chasing the Sun",1,0.062500
"Can't Be Tamed",1,0.062500
"Jump Then Fall",1,0.062500
"Come In With The Rain",1,0.062500
"The Other Side Of The Door",1,0.062500
"Fearless",1,0.062500
"White Horse",1,0.062500
"Red",1,0.062500
"I Knew You Were Trouble",1,0.062500
"Wildest Dreams",2,0.125000
"Keep a Knockin'",1,0.062500
"Devil Gate Drive",2,0.125000
"48 Crash",1,0.062500
"All or Nothing",1,0.062500
"Gypsys, Tramps & Thieves",1,0.062500
"If I Could Turn Back Time",1,0.062500
"Tears (feat. Louisa Johnson)",1,0.062500
"Rockabye (feat. Sean Paul & Anne-Marie)",2,0.125000
"Getaway Driver",1,0.062500
"You Lie",1,0.062500
"If I Die Young",1,0.062500
"Old Bush Pub",1,0.062500
"Bibia Be Ye Ye",1,0.062500
"Here I Am",1,0.062500
"You Can't Take Me - Soundtrack Version",1,0.062500
"Get Off My Back - Soundtrack Version",1,0.062500
"Brothers Under The Sun - Soundtrack Version",1,0.062500
"This Is Where I Belong - Soundtrack Version",1,0.062500
"Sound The Bugle - Soundtrack Version",1,0.062500
"Hand in My Pocket - 2015 Remaster",1,0.062500
"Let It Rain",1,0.062500
"Burning Love",1,0.062500
"Kerosene",1,0.062500
"Gunpowder & Lead",1,0.062500
"Dry Town",1,0.062500
"Famous In a Small Town",1,0.062500
"Crazy Ex-Girlfriend",1,0.062500
"Little Red Wagon",1,0.062500
"Somethin' Bad (with Carrie Underwood)",1,0.062500
"Last Train to Clarksville - Original Stereo Version; 2006 Remaster",1,0.062500
"Damn Country Music",1,0.062500
"It's All Coming Back to Me Now",1,0.062500
"All-American Girl",1,0.062500
"Get out of This Town",1,0.062500
"Last Name",1,0.062500
"The More Boys I Meet",1,0.062500
"Cowboy Casanova",1,0.062500
"Two Black Cadillacs",1,0.062500
"Cupid's Got a Shotgun",1,0.062500
"Mama's Don't Let Your Babies Grow up to Be Cowboys",1,0.062500
"You Look Good In My Shirt",1,0.062500
"Raining On Sunday",1,0.062500
"Days Go By",2,0.125000
"Making Memories Of Us",1,0.062500
"You're My Better Half",1,0.062500
"Tonight I Wanna Cry",1,0.062500
"Long Hot Summer",1,0.062500
"Right On Back To You",1,0.062500
"Kiss A Girl",1,0.062500
"Once In A Lifetime",1,0.062500
"Break On Me",1,0.062500
"Can the Can",1,0.062500
"Mama's Boy",1,0.062500
"I've Never Been in Love",1,0.062500
"From This Moment On - Pop On-Tour Version",1,0.062500
"Don't Be Stupid (You Know I Love You) - Country Album Version",1,0.062500
"Love Gets Me Every Time",2,0.125000
"Black Eyes, Blue Tears",1,0.062500
"You're Still The One",1,0.062500
"Come On Over",1,0.062500
"Whatever You Do! Don't!",1,0.062500
"Rock This Country!",1,0.062500
"Strong Enough",1,0.062500
"Dov'è l'amore",1,0.062500
"Takin' Back My Heart",1,0.062500
"Bang Bang (My Baby Shot Me Down) - Single Version",1,0.062500
"The Beat Goes On",1,0.062500
"Love And Understanding",1,0.062500
"Song For The Lonely",1,0.062500
"Diamantina Dream",1,0.062500
"Close As A Whisper (The Gift)",1,0.062500
"Spirit of the High Country",1,0.062500
"Cunnamulla Feller",2,0.125000
"Hat Town",1,0.062500
"Goondiwindi Moon",1,0.062500
"Changi Banjo",1,0.062500
"Cowgirls Do",1,0.062500
"Electric Rodeo",1,0.062500
"Something In The Water",1,0.062500
"Baptise The Ute",1,0.062500
"Texas QLD 4385",1,0.062500
"Planet Country",1,0.062500
"Love In The Time Of Drought",1,0.062500
"Cowgirl",1,0.062500
"Australian Boy",1,0.062500
"Girls Gone Wild",1,0.062500
"I Milk Cows",1,0.062500
"Boys From The Bush",1,0.062500
"She's My Ute",1,0.062500
"High Country",1,0.062500
"Three Chain Road",1,0.062500
"Scrubbashin'",1,0.062500
"Country Crowd",1,0.062500
"Spirit Of The Bush",1,0.062500
"Beautiful Noise",1,0.062500
"I'm Already Taken",1,0.062500
"Get Off My Land",1,0.062500
"Mr. Goodtime (feat. Colt Ford)",1,0.062500
"Mean",2,0.125000
"Working Class Man - David Nicholas Mix",1,0.062500
"Cheap Wine - 2011 Remastered",1,0.062500
"Holy Grail",1,0.062500
"The Boys Light Up - Remastered 2013",1,0.062500
"True Blue",1,0.062500
"Voodoo Child",1,0.062500
"UFO",1,0.062500
"The Outback Club - Remastered 2017",1,0.062500
"A Pub With No Beer - 1979 Version",1,0.062500
"Surface Pressure",1,0.062500
"All Of You",1,0.062500
"On Top of the World",1,0.062500
"Fat Funny Friend",1,0.062500
"Super Freaky Girl",1,0.062500
"Where Are You Now",1,0.062500
"Graveyard",1,0.062500
"If We Ever Meet Again (Featuring Katy Perry)",3,0.187500
"TRUSTFALL",1,0.062500
"You Know What I Need",1,0.062500
"Dancing’s Done",1,0.062500
"I'm Not Here To Make Friends",1,0.062500
"The Kind of Love We Make",1,0.062500
"INDUSTRY BABY (feat. Jack Harlow)",1,0.062500
"Made You Look",1,0.062500
"THATS WHAT I WANT",2,0.125000
"Locked out of Heaven",2,0.125000
"Ugly Heart",1,0.062500
"Shout Out to My Ex",1,0.062500
"Domino",2,0.125000
"Wings",1,0.062500
"Fighter",1,0.062500
"Can't Fight The Moonlight",2,0.125000
"She's So Lovely",1,0.062500
"What A Man Gotta Do",1,0.062500
"Scar",1,0.062500
"Unpredictable",1,0.062500
"Stronger",1,0.062500
"Because of You",2,0.125000
"No Excuses",1,0.062500
"What You've Done to Me",1,0.062500
"Like It Like That",1,0.062500
"Just Like a Pill",1,0.062500
"The Fighter",1,0.062500
"Pop a Bottle (Fill Me Up)",1,0.062500
"What About Me",1,0.062500
"Candyman",1,0.062500
"Grace Kelly",3,0.187500
"Dear Future Husband",1,0.062500
"Sweet but Psycho",2,0.125000
"Sorry Not Sorry",1,0.062500
"Chain Reaction",1,0.062500
"Confident",2,0.125000
"The Cure",1,0.062500
"Nancy Mulligan",1,0.062500
"Rockstar",1,0.062500
"Strawberry Kisses 2017",1,0.062500
"Hey Mickey",1,0.062500
"How Far I'll Go - From Moana/Soundtrack Version",1,0.062500
"What If I'm Right",1,0.062500
"Learn To Let Go",1,0.062500
"Daddy's Girl",1,0.062500
"This One's for the Girls",1,0.062500
"Cry Wolf",1,0.062500
"She's so Mean",1,0.062500
"Go Screw Yourself (GSY)",1,0.062500
"Girls Just Want to Have Fun",3,0.187500
"Next To Me",1,0.062500
"Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack",1,0.062500
"Day Drunk",1,0.062500
"Ain't No Other Man",1,0.062500
"Power (feat. Stormzy)",1,0.062500
"Skyscraper",1,0.062500
"American Girl",1,0.062500
"Big Girl (You Are Beautiful)",1,0.062500
"Super Trouper",2,0.125000
"In My Car (I'll Be The Driver) - Red Version",1,0.062500
"Does Your Mother Know - From 'Mamma Mia!' Original Motion Picture Soundtrack",1,0.062500
"Take A Chance On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack",1,0.062500
"FourFiveSeconds",3,0.187500
"Choir",1,0.062500
"Just Like Jesse James",1,0.062500
"Can We Dance",1,0.062500
"All About That Bass",2,0.125000
"Proud Mary",1,0.062500
"Two Strong Hearts",1,0.062500
"Mr. Know It All",1,0.062500
"You Ruin Me",1,0.062500
"Beautiful",3,0.187500
"Black Box",1,0.062500
"Haterz",1,0.062500
"Dollhouse",1,0.062500
"Everything Has Changed",1,0.062500
"Six",1,0.062500
"Superheroes",2,0.125000
"Ladies' Choice",1,0.062500
"The Bitch Is Back",1,0.062500
"Hair (feat. Sean Paul)",1,0.062500
"Trouble",1,0.062500
"20 Good Reasons",1,0.062500
"Follow Your Arrow",1,0.062500
"Travelin' Soldier",1,0.062500
"Your so Vain (You Probably Think This Song Is About You)",1,0.062500
"Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass) - Wideboys Remix",1,0.062500
"Lego House",1,0.062500
"I Don't Need A Man",1,0.062500
"Khe Sanh - 2011 Remastered",1,0.062500
"Born Naked (feat. Clairy Browne)",1,0.062500
"One Too Many",1,0.062500
"True Love (feat. Lily Allen)",2,0.125000
"She Likes Girls",1,0.062500
"Thursday",1,0.062500
"I Like It Like That (feat. New Boyz)",1,0.062500
"Coyote Ugly (Dave Audé MegaMix)",1,0.062500
"Don't Let Me Get Me - Radio Edit",1,0.062500
"I Believe in a Thing Called Love",1,0.062500
"American Dream",1,0.062500
"Road Trippin'",1,0.062500
"Where Is The Love?",3,0.187500
"Flashlight - From Pitch Perfect 2 Soundtrack",1,0.062500
"Evacuate The Dancefloor",1,0.062500
"Moves Like Jagger - Studio Recording From The Voice Performance",3,0.187500
"Funhouse",1,0.062500
"Jai Ho! (You Are My Destiny)",1,0.062500
"In the Summertime - Single Version",1,0.062500
"Blown Away",1,0.062500
"Mistake",1,0.062500
"This Time I Know It's For Real",1,0.062500
"Please Don't Leave Me",1,0.062500
"Achy Breaky Heart",1,0.062500
"Little Things",1,0.062500
"Sugar",3,0.187500
"Hall of Fame (feat. will.i.am)",2,0.125000
"I Found A Girl",1,0.062500
"Better When I'm Dancin'",1,0.062500
"Salute",1,0.062500
"Uma Thurman",1,0.062500
"Sisters Are Doin' It for Themselves",1,0.062500
"Dancing On The Ceiling",1,0.062500
"Respect",2,0.125000
"Accidentally In Love - From Shrek 2 Soundtrack",1,0.062500
"If I Can't Have You",1,0.062500
"Better Get to Livin'",1,0.062500
"Born To Hand Jive - From Grease Live! Music From The Television Event",1,0.062500
"Express Yourself",1,0.062500
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2,0.125000
"Good Girls Go Bad (feat. Leighton Meester)",1,0.062500
"Show Me How You Burlesque - Original Motion Picture Soundtrack",1,0.062500
"Daisies",1,0.062500
"DANCE",1,0.062500
"All We Need Is Love",1,0.062500
"Single on Valentine's Day",1,0.062500
"God Is a DJ",1,0.062500
"Bartender",1,0.062500
"But I Do Love You",1,0.062500
"I Gotta Feeling",2,0.125000
"Sissy That Walk",1,0.062500
"Blame It On The Edit (feat. The Cast of RuPaul's Drag Race)",1,0.062500
"Call Me Mother",1,0.062500
"Supermodel (You Better Work)",1,0.062500
"Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]",1,0.062500
"Kitty Girl (feat. The Cast of Rupaul's Drag Race All Stars, Season 3)",1,0.062500
"Cover Girl",1,0.062500
"I Adore You",1,0.062500
"I Can't Love You",1,0.062500
"Hello, I Love You",1,0.062500
"My Address Is Hollywood",1,0.062500
"Now Or Never",1,0.062500
"Empty",1,0.062500
"Dream A Little Dream",1,0.062500
"Mama Don't Make Me Put on the Dress Again",1,0.062500
"Seen My Man",1,0.062500
"10:35",1,0.062500
"Stay With Me",2,0.125000
"World On Fire",1,0.062500
"Wasted On You",1,0.062500
"Beautiful Crazy",1,0.062500
"My Life Would Suck Without You",1,0.062500
"Be Your Man",1,0.062500
"GAY 4 ME (feat. Lauren Sanderson)",1,0.062500
"Drink Too Much",1,0.062500
"Beautiful Trauma",1,0.062500
"Breakaway",2,0.125000
"Sitting on Top of the World",1,0.062500
"Dance with Me Tonight",2,0.125000
"U + Ur Hand",1,0.062500
"Battlefield",2,0.125000
"Oh Cecilia (Breaking My Heart)",1,0.062500
"This Is Who I Am",1,0.062500
"ME! (feat. Brendon Urie of Panic! At The Disco)",1,0.062500
"Here's to Never Growing Up",1,0.062500
"Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version",1,0.062500
"Brokenhearted",1,0.062500
"Another Day in Paradise - 2016 Remaster",1,0.062500
"Goodbye Yellow Brick Road - Remastered 2014",2,0.125000
"Alone (with Nicki Minaj)",1,0.062500
"Grenade",4,0.250000
"Breakfast At Tiffany's",1,0.062500
"Breathe - 2007 Remaster",1,0.062500
"Let's Get Loud",1,0.062500
"UNHEALTHY (feat. Shania Twain)",1,0.062500
"Only Wanna Be With You",1,0.062500
"I Touch Myself",1,0.062500
"The Gambler",1,0.062500
"Mammas Don't Let Your Babies Grow up to Be Cowboys",1,0.062500
"Kinda Famous",1,0.062500
"I Fall To Pieces - Single Version",1,0.062500
"Tequila",2,0.125000
"It's Five O'Clock Somewhere",1,0.062500
"Islands In the Stream",1,0.062500
"Rhinestone Cowboy",1,0.062500
"Girl Crush",1,0.062500
"Die A Happy Man",1,0.062500
"Cowboy Take Me Away",1,0.062500
"Live Like You Were Dying",1,0.062500
"Kiss an Angel Good Mornin'",1,0.062500
"Why Don't We Just Dance",1,0.062500
"I Will Always Love You",1,0.062500
"As Good As I Once Was",1,0.062500
"Just To See You Smile",1,0.062500
"My Maria",1,0.062500
"Should've Been A Cowboy",2,0.125000
"How Do You Like Me Now?!",1,0.062500
"Peter Pan",1,0.062500
"Don't Rock the Jukebox",1,0.062500
"Daddy Sang Bass",1,0.062500
"Yoü And I",1,0.062500
"G.U.Y.",1,0.062500
"Alejandro",2,0.125000
"Dance In The Dark",2,0.125000
"Beautiful, Dirty, Rich",1,0.062500
"Meet Me Halfway",2,0.125000
"The Time (Dirty Bit)",2,0.125000
"Rock That Body",1,0.062500
"Don't Lie",1,0.062500
"Shut Up",1,0.062500
"Clumsy",1,0.062500
"Maneater",5,0.312500
"Forever",4,0.250000
"Wall To Wall",1,0.062500
"Love Sex Magic (feat. Justin Timberlake)",1,0.062500
"Shalala Lala",1,0.062500
"Satellite",2,0.125000
"Good to Be Bad",1,0.062500
"Rotten to the Core",1,0.062500
"What's My Name",1,0.062500
"Break This Down",1,0.062500
"What's This?",1,0.062500
"The Witches Are Back",1,0.062500
"Be Prepared",1,0.062500
"Once Upon a Dream - From Maleficent / Pop Version",1,0.062500
"Chillin' Like a Villain",1,0.062500
"Un Poco Loco",1,0.062500
"Dig a Little Deeper",1,0.062500
"Touch The Sky - From Brave/Soundtrack",1,0.062500
"Remember Me (Dúo)",1,0.062500
"A Girl Worth Fighting For",1,0.062500
"Circle of Life - From The Lion King Soundtrack",1,0.062500
"Loyal Brave True",1,0.062500
"Poor Unfortunate Souls",2,0.125000
"Can You Feel the Love Tonight - End Title/ From The Lion King/Soundtrack Version",1,0.062500
"Belle",1,0.062500
"All Is Found - Kacey Musgraves Version",1,0.062500
"The World Es Mi Familia",1,0.062500
"Honor To Us All",1,0.062500
"Hakuna Matata - From The Lion King Soundtrack",1,0.062500
"Evermore",1,0.062500
"Beauty and the Beast",1,0.062500
"Just Around the Riverbend",1,0.062500
"The Aristocats",1,0.062500
"Tiny Dancer",2,0.125000
"Vienna",1,0.062500
"Happier Than Ever",1,0.062500
"It Must Have Been Love - From the Film Pretty Woman",1,0.062500
"Purple Rain",1,0.062500
"Oh, Pretty Woman",2,0.125000
"Good Morning Baltimore",1,0.062500
"Big, Blonde and Beautiful",1,0.062500
"Without Love",1,0.062500
"I Know Where I've Been",1,0.062500
"The Wind - Remastered 2021",1,0.062500
"Moonshadow - Remastered 2021",1,0.062500
"Lady D'Arbanville",1,0.062500
"As The World Falls Down",1,0.062500
"Magic Dance",1,0.062500
"Within You",1,0.062500
"I Like Boys",1,0.062500
"Y.A.S.",1,0.062500
"No Place Like Home",1,0.062500
"Baddest Bitch Alive",1,0.062500
"PRE MADONNA",1,0.062500
"69",1,0.062500
"Fag",1,0.062500
"Glitter",1,0.062500
"Dem Beats",1,0.062500
"Color",1,0.062500
"Little People",1,0.062500
"Expensive",1,0.062500
"Dumb",1,0.062500
"If I Had A Heart",1,0.062500
"Lyin' To Myself",1,0.062500
