tracks,occurrence,freqency
"Edge Of A Revolution",1,0.004219
"This Afternoon",1,0.004219
"Right Here - Andy C Remix",1,0.004219
"ily (i love you baby) (feat. Emilee)",1,0.004219
"Late Nights",1,0.004219
"She's Casual",1,0.004219
"Mr. Jones",2,0.008439
"in heat.",1,0.004219
"Welcome to the Black Parade",2,0.008439
"You Might Think",1,0.004219
"92 Explorer",1,0.004219
"Last Forever",1,0.004219
"Pop Style - Jack Daily Remix",1,0.004219
"Sun Goes Down (feat. Jasmine Thompson) - Radio Mix",1,0.004219
"Cigarettes On Patios",1,0.004219
"Hard Knock Life (Ghetto Anthem)",1,0.004219
"Feeling Whitney",2,0.008439
"Ransom (with Juice WRLD) - Remix",1,0.004219
"Numb & Getting Colder",1,0.004219
"Quits",1,0.004219
"Hate Me (with Juice WRLD)",1,0.004219
"Can't Take It From Me (feat. Skip Marley)",1,0.004219
"With You",3,0.012658
"I Miss You (feat. Julia Michaels)",1,0.004219
"Panini - DaBaby Remix",1,0.004219
"I Fall Apart",1,0.004219
"Here With Me",1,0.004219
"Be Like You",1,0.004219
"Hotel",1,0.004219
"Running Away",1,0.004219
"Rocker",1,0.004219
"On Our Own",2,0.008439
"What A Time (feat. Niall Horan)",2,0.008439
"Leave Before You Love Me (with Jonas Brothers)",2,0.008439
"UCLA",1,0.004219
"Sunset Lover - Zac Samuel Remix",1,0.004219
"Down Like That (feat. Rick Ross, Lil Baby & S-X)",1,0.004219
"Falling",2,0.008439
"My Love (feat. Major Lazer, WizKid, Dua Lipa) - Major Lazer VIP Remix",1,0.004219
"Dawn - ford. Remix",1,0.004219
"Portland",1,0.004219
"C7osure (You Like)",1,0.004219
"Waiting All Night (feat. Ella Eyre)",2,0.008439
"I'm Not Alright",1,0.004219
"Heaven - From Fifty Shades Freed Soundtrack",1,0.004219
"(Your Love Keeps Lifting Me) Higher & Higher",2,0.008439
"Kurxxed Emeraldz",1,0.004219
"idfc",2,0.008439
"Vossi Bop",1,0.004219
"Shut Up",2,0.008439
"Cool Kids",4,0.016878
"Somebody",2,0.008439
"Gecko (Overdrive) - Radio Edit",1,0.004219
"I Need Your Love (feat. Ellie Goulding)",3,0.012658
"Goodness Gracious",1,0.004219
"Renegades",2,0.008439
"Just Hold On",1,0.004219
"I Know What You Did Last Summer",2,0.008439
"NUMB",2,0.008439
"Feels Great (feat. Fetty Wap & CVBZ)",1,0.004219
"hostage",2,0.008439
"Drop That Low (When I Dip)",1,0.004219
"Black Velvet",1,0.004219
"More Than My Hometown",1,0.004219
"Where'd All the Time Go?",4,0.016878
"FMRN",1,0.004219
"DRUGS",1,0.004219
"Chance",1,0.004219
"Ten Thousand Hours",1,0.004219
"FREIGHT TRAIN BOOTLEG",1,0.004219
"2055",1,0.004219
"STAY (with Justin Bieber)",3,0.012658
"True Blue",2,0.008439
"Everybody Dies In Their Nightmares",2,0.008439
"the remedy for a broken heart (why am I so in love)",1,0.004219
"Hope",1,0.004219
"Give It to Me X Won't Look Back",1,0.004219
"Gimme! Gimme! Gimme! - Sgt Slick's Melbourne Recut - Edit",1,0.004219
"Gangster Trippin - Sultan + Shepard Remix",1,0.004219
"Loverboy",2,0.008439
"Window to the Sky",1,0.004219
"Say It - Illenium Remix",1,0.004219
"Feeding Line",2,0.008439
"Homemade Dynamite - REMIX",1,0.004219
"I Love You, Will You Marry Me",1,0.004219
"Naive",2,0.008439
"Delilah",2,0.008439
"Problem Child",1,0.004219
"Mirror",1,0.004219
"Money Trees",2,0.008439
"Jump Around",2,0.008439
"Love VIP",1,0.004219
"Cold Heart - PNAU Remix",3,0.012658
"TAKE MY HAND",1,0.004219
"Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit)",1,0.004219
"brighter days",1,0.004219
"Never Be Like You",1,0.004219
"Say It",2,0.008439
"Jewel",1,0.004219
"Soundtrack 2 My Life",1,0.004219
"Angels",1,0.004219
"The Festival Song",1,0.004219
"Lay Down",1,0.004219
"Fried Rice",1,0.004219
"Shelter",2,0.008439
"My Oh My",1,0.004219
"Victory Lap",1,0.004219
"Regular Touch",2,0.008439
"Follow The Sun",1,0.004219
"all the kids are depressed",2,0.008439
"Some Nights",4,0.016878
"Browndog's Song: The Sequel",1,0.004219
"Walkin' On The Sun",1,0.004219
"Call Me",2,0.008439
"This Side of Paradise",1,0.004219
"Make Ü Mine",1,0.004219
"Strong",1,0.004219
"Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix",2,0.008439
"Getaway - Koven Remix",1,0.004219
"I'm Good?",1,0.004219
"Jail",1,0.004219
"Gorgeous",3,0.012658
"Cry Tunes (Cold Beer)",1,0.004219
"Red Eyes",1,0.004219
"Dumb Things",2,0.008439
"Broken Leg",1,0.004219
"Just for Me",1,0.004219
"Our Town",1,0.004219
"Meet Me At Our Spot",2,0.008439
"I Gotta Stay High All the Time",1,0.004219
"Paralyzed",1,0.004219
"Beautiful Light",1,0.004219
"Good Morning",2,0.008439
"Sad People",1,0.004219
"Elsie's Baby Boy (flashback)",1,0.004219
"Dry",1,0.004219
"Eshays",1,0.004219
"Coco (feat. DaBaby)",1,0.004219
"Lost in the Fire (feat. The Weeknd)",2,0.008439
"Poison (feat. Krept & Konan) - Zdot Remix",1,0.004219
"Coming for You (feat. A1 x J1)",1,0.004219
"Cool As Hell",2,0.008439
"Of The Night",2,0.008439
"Who's That Chick? (feat. Rihanna)",2,0.008439
"The Alphabeat",1,0.004219
"Neopolitan Dreams",1,0.004219
"Sneaky Link 2.0",1,0.004219
"In The Scrub",1,0.004219
"Life Is a Dream",1,0.004219
"She Knows (feat. Amber Coffman & Cults)",2,0.008439
"Time After Time - triple j Like A Version",1,0.004219
"Blow That Smoke (feat. Tove Lo)",1,0.004219
"Whisper",1,0.004219
"Live Life",1,0.004219
"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",3,0.012658
"Beggin (original version)",2,0.008439
"Move Mint - VIP",1,0.004219
"You're Gonna Go Far, Kid",1,0.004219
"Keep Your Head Up",3,0.012658
"Honey, I'm Good.",3,0.012658
"Dance with Me Tonight",3,0.012658
"I Know What You Want (feat. Flipmode Squad)",1,0.004219
"The Rockafeller Skank",3,0.012658
"Feel The Volume - JOYRYDE 'Stick It In Reverse' Mix",1,0.004219
"Down Under (feat. Colin Hay)",1,0.004219
"Come Together",3,0.012658
"Josh",1,0.004219
"Whiskey Glasses",1,0.004219
"Love In The Dark",1,0.004219
"Easy On Me",3,0.012658
"The Days",2,0.008439
"The Nights",4,0.016878
"Lonely Together (feat. Rita Ora)",1,0.004219
"Tough Love (feat. Agnes, Vargas & Lagola)",1,0.004219
"Bonfire Heart",2,0.008439
"My Front Porch Looking In",1,0.004219
"Ain't Nobody Takin My Baby",1,0.004219
"Whenever (feat. Conor Maynard)",1,0.004219
"Just Us (feat. SZA)",1,0.004219
"Devil Eyes",2,0.008439
"Parsley",1,0.004219
"Gold Roses (feat. Drake)",1,0.004219
"everything i wanted",3,0.012658
"Rooftops",1,0.004219
"We're Beautiful",1,0.004219
"Overthinker",1,0.004219
"Sugar Man",1,0.004219
"!",1,0.004219
"Wasted On You",2,0.008439
"Coolin' (feat. Dizzy Wright & Rob Curly)",1,0.004219
"Walking Under Stars",1,0.004219
"Live And Let Go",1,0.004219
"Used to Be in Love",1,0.004219
"Brother",2,0.008439
"Rover (Remix) [feat. Hooligan Hefs, Youngn Lipz and Hooks]",1,0.004219
"I Want U",1,0.004219
"This Feeling",2,0.008439
"GOODMORNINGTOKYO!",1,0.004219
"Lots of Nothing",1,0.004219
"My Delirium - Toddla T & Ross Orton Remix",1,0.004219
"Flames",2,0.008439
"If We Ever Meet Again (Featuring Katy Perry)",4,0.016878
"You Don't Know Me - Radio Edit",1,0.004219
"Wake Me up When September Ends",2,0.008439
"Clark Griswold",1,0.004219
"Now and Later",1,0.004219
"Flowers (Say My Name)",1,0.004219
"Packs and Potions",1,0.004219
"Say Nothing (feat. MAY-A)",1,0.004219
"Goes Like",1,0.004219
"Jalek",1,0.004219
"You Found Me",4,0.016878
"Cyclone (The Village Sessions)",1,0.004219
"Sweet Disposition",1,0.004219
"Too Good",1,0.004219
"Pristine",1,0.004219
"Animals",3,0.012658
"Get ‘Em Up",1,0.004219
"Balling",1,0.004219
"Pain",1,0.004219
"Pray",1,0.004219
"Rocking A Cardigan in Atlanta",2,0.008439
"Insane in the Brain",1,0.004219
"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",1,0.004219
"Sick and Tired (ft. Machine Gun Kelly and Travis Barker)",1,0.004219
"Gold Star",1,0.004219
"This Is Who I Am",2,0.008439
"Just Give Me a Reason (feat. Nate Ruess)",4,0.016878
"FOOLS",1,0.004219
"All We Know (feat. Phoebe Ryan) - Oliver Heldens Remix",1,0.004219
"All I Want - From High School Musical: The Musical: The Series",2,0.008439
"Trigger",1,0.004219
"Think Before I Talk",1,0.004219
"Hallucinogenics - Vallis Alps Remix",1,0.004219
"MIDDLE OF THE NIGHT",2,0.008439
"I Hope You Get It (feat. Ivan Ooze)",1,0.004219
"Need You",1,0.004219
"Blinded by the Light",1,0.004219
"Afterlife",1,0.004219
"Whip It! (feat. Chloe Angelides)",1,0.004219
"Bestie",1,0.004219
"Oh My (feat. Jenna McDougall)",1,0.004219
"Money For Nothing - Edit",1,0.004219
"Duncan",1,0.004219
"Absolute",1,0.004219
"I Got Summer on My Mind",1,0.004219
"God Is A Freak",1,0.004219
"Living Like This",1,0.004219
"Seriously",1,0.004219
"Cowboys Don’t Cry",1,0.004219
"Real",1,0.004219
"The Last Goodbye",1,0.004219
"Streetside",1,0.004219
"low down",1,0.004219
"Sand In My Boots",1,0.004219
"865",1,0.004219
"House of Memories",1,0.004219
"Trndsttr - Lucian Remix",1,0.004219
"Stranger Days",1,0.004219
"All Things Go",2,0.008439
"Whatcha Say",7,0.029536
"Light Tunnels (feat. Mike Slap)",1,0.004219
"Oliver Twist",1,0.004219
"NIGHTRIDER",1,0.004219
"Back Up",1,0.004219
"10 Things I Hate About You",1,0.004219
"bite the bullet",1,0.004219
"The Take Over, The Breaks Over",1,0.004219
"I Was Lovin' You (feat. Dots Per Inch & Ayak) - TS7 Remix",1,0.004219
"You Proof",1,0.004219
"MEAN!",1,0.004219
"Habits (Stay High)",5,0.021097
"u.",1,0.004219
"Another Love",1,0.004219
"Night Changes",2,0.008439
"This Town",2,0.008439
"Running",1,0.004219
"Guidance",1,0.004219
"Solar System",1,0.004219
"Afterglow",3,0.012658
"Gold Dust - Bou & Used Remix",1,0.004219
"The Difference - High Contrast Remix",1,0.004219
"Ongoing Thing",1,0.004219
"Be Someone (feat. Ray X Ben)",1,0.004219
"Forbidden Feelingz",1,0.004219
"Panic Room - Culture Shock Remix",1,0.004219
"Blue Sky",1,0.004219
"Ket Donk",1,0.004219
"THOUSAND MILES",2,0.008439
"Everything But You (feat. A7S) - Luude Remix",1,0.004219
"Hallucination - Luude Remix",1,0.004219
"Running Up That Hill (A Deal With God)",4,0.016878
"5 Foot 9",1,0.004219
"Big City Life",1,0.004219
"BMW",1,0.004219
"OneFourThree",1,0.004219
"Hey, Ma - triple j Like A Version",1,0.004219
"Poison",3,0.012658
"For Whom The Bell Tolls - Remastered",1,0.004219
"I Wanna",1,0.004219
"Find My Way Home",1,0.004219
"Bayside - Radio Edit",1,0.004219
"Napalm",1,0.004219
"Hello Mate",1,0.004219
"Blessings",1,0.004219
"she's all i wanna be",1,0.004219
"Innerbloom",1,0.004219
"Hit It",1,0.004219
"Nail Tech",1,0.004219
"Paris to Tokyo",1,0.004219
"Bad Man (Smooth Criminal)",1,0.004219
"Guess Again",1,0.004219
"SET FIRE TO THE RAIN - HARDSTYLE",1,0.004219
"Afraid To Feel",2,0.008439
"Run Away - VIP",1,0.004219
"Not Over Yet (feat. Tom Grennan)",1,0.004219
"I Was Only 19",1,0.004219
"White Tiger - Single Version",1,0.004219
"6 Words",1,0.004219
"Lean On (feat. MØ & DJ Snake)",2,0.008439
"Munch (Feelin’ U)",1,0.004219
"Through The Wire",1,0.004219
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",1,0.004219
"Addicted to Bass",1,0.004219
"Murder In My Mind - Sped Up",1,0.004219
"Blame It on Me",1,0.004219
"Earth",1,0.004219
"Millions",1,0.004219
"50 Ways to Say Goodbye",4,0.016878
"messy in heaven",1,0.004219
"Wildest Things in the World",1,0.004219
"Moving to New York",1,0.004219
"You've Got The Dirtee Love - Live At The Brit Awards 2010",1,0.004219
"Sending Me Ur Loving",1,0.004219
"Oklahoma Smokeshow",2,0.008439
"Something in the Orange - Z&E's Version",1,0.004219
"Ghetto Gospel",1,0.004219
"Ele Te Bota Soca Soca",1,0.004219
"Miss You",2,0.008439
"The Beautiful People",1,0.004219
"House of Gold",1,0.004219
"Highwayman",1,0.004219
"Run Away to Mars",1,0.004219
"Bad Memories",1,0.004219
"Chasin' You",1,0.004219
"Following the Sun",1,0.004219
"It Ain't Me (with Selena Gomez)",3,0.012658
"Head Cold",1,0.004219
"Kill the Director",1,0.004219
"I Love My Life",1,0.004219
"Dynamite (feat. Allday)",1,0.004219
"Julia (deep diving)",1,0.004219
"Jubel - Radio Edit",1,0.004219
"What Other People Say",2,0.008439
"YRN - Remix",1,0.004219
"Don’t Blame Me",4,0.016878
"Rock and A Hard Place",2,0.008439
"suckerz",1,0.004219
"Peter Pan (feat. Liilz)",1,0.004219
"Caress Your Soul",1,0.004219
"Catch My Disease",2,0.008439
"I Missed Out",1,0.004219
"What Can I Do If the Fire Goes Out?",1,0.004219
"Sunbleached Girl",1,0.004219
"Velvet Skies",1,0.004219
"So Good",2,0.008439
"LMK",1,0.004219
"Dancing in the Moonlight",2,0.008439
"WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1",1,0.004219
"Wasting Angels (with The Kid LAROI)",2,0.008439
"Stacy",1,0.004219
"Hate It Or Love It",1,0.004219
"Jerk - Sped Up Version",1,0.004219
"Love Yourself",1,0.004219
"I Like You (A Happier Song) (with Doja Cat)",2,0.008439
"Suddenly I See",2,0.008439
"Delilah (pull me out of this)",1,0.004219
"Turn On The Lights again.. (feat. Future)",1,0.004219
"i walk this earth all by myself",1,0.004219
"Isabelle",1,0.004219
"No Interruption",1,0.004219
"Brother - Triple J Like a Version",1,0.004219
"Everybody But You",1,0.004219
"Stranger (feat. Elliphant)",1,0.004219
"Sour Patch Kids",2,0.008439
"Every Day",1,0.004219
"Be Right There - Boombox Cartel Remix",1,0.004219
"Solid Gold",1,0.004219
"Friends - Edit",1,0.004219
"Another Man (feat. Megan Joy) (feat. Megan Joy)",1,0.004219
"The Buzz",1,0.004219
"Hey Boys and Girls (Truth of the World, Part 2)",1,0.004219
"Wild Eyes",1,0.004219
"The Journey",1,0.004219
"Hon John Paul Will Ye Give Us A Blow",1,0.004219
"Freight train - remix",1,0.004219
"Im tryna make a lil change - Slowed",1,0.004219
"Still Into You Drill",1,0.004219
"Ride (feat. Gary Clark Jr.) - From “Cars 3” / Bonus track",1,0.004219
"Waterfall",1,0.004219
"Romeo",1,0.004219
"The Impression That I Get",2,0.008439
"Simon Says",1,0.004219
"Escapism.",4,0.016878
"Feel the Love (feat. John Newman)",1,0.004219
"Not Giving In (feat. John Newman & Alex Clare)",1,0.004219
"Cinema",2,0.008439
"LOVE AGAIN",2,0.008439
"Believe (triple j Like A Version) - Cover Version",2,0.008439
"Groceries",1,0.004219
"Lie",1,0.004219
"Day & Age",1,0.004219
"Rumble",2,0.008439
"Party Szn",1,0.004219
"the broken hearts club",1,0.004219
"Great Balls of Fire",1,0.004219
"Find Your Own Way",1,0.004219
"High You Are (Branchez Remix)",1,0.004219
"Jersey Giant",2,0.008439
"My Number",1,0.004219
"Holding Out for a Hero - From Footloose Soundtrack",3,0.012658
"Baba O'Riley",1,0.004219
"Dream Catch Me",1,0.004219
"This Ain't a Love Song",1,0.004219
"IDK You Yet",2,0.008439
"We Don't Have To Take Our Clothes Off",1,0.004219
"Memories",5,0.021097
"Atlantis - Extra Sped Up Version",1,0.004219
"Fast Lane",1,0.004219
"Changing",1,0.004219
"Sail",2,0.008439
"Rock It",1,0.004219
"Breakup",1,0.004219
"Walk Of Life",2,0.008439
"Tennis Court - Flume Remix",1,0.004219
"Phoneline",1,0.004219
"7 Years",3,0.012658
"broken - Cash Cash Remix",1,0.004219
"go - goddard. Remix",1,0.004219
"It's Been a Long Day",1,0.004219
"They Don't Love It",2,0.008439
"When I R.I.P.",1,0.004219
"Don't Worry (with Ray Dalton) - Radio Edit",1,0.004219
"4runner",1,0.004219
"Formula",1,0.004219
"Super Love",1,0.004219
"Skinny Love",2,0.008439
"Wish You Well (Feat. Bernard Fanning)",1,0.004219
"Break a Broken Heart",1,0.004219
"If I Lose Myself",2,0.008439
"Your Love",2,0.008439
"Good Day",1,0.004219
"What's New Scooby-Doo?",1,0.004219
"SOS (feat. Aloe Blacc)",1,0.004219
"People - Sped Up",1,0.004219
"Lay It On Me",1,0.004219
"Dear Maria, Count Me In",2,0.008439
"Satellites",1,0.004219
"Fake ID (feat. Gretchen Wilson)",2,0.008439
"Ascend",1,0.004219
"Dermot (see yourself in my eyes)",1,0.004219
"Marea (we’ve lost dancing)",1,0.004219
"Here (9D Audio)",1,0.004219
"Bring Me To Life",3,0.012658
"Tell Me You Love Me",1,0.004219
"Runaway (U & I)",3,0.012658
"Chemical",2,0.008439
"Two Words",1,0.004219
"Touch The Sky",1,0.004219
"Get Free",1,0.004219
"One Too Many",2,0.008439
"Thinkin’ Bout Me",1,0.004219
"Sprinter",1,0.004219
"Blood - triple j Like A Version",1,0.004219
"Here Comes the Sun - triple j Like A Version",1,0.004219
"Hold the Line",5,0.021097
"GIVE HEAVEN SOME HELL",1,0.004219
"Fat Lip",2,0.008439
"3:15 - Slowed Down + Reverb",1,0.004219
"MONEY ON THE DASH - SPED UP",1,0.004219
"lonely",1,0.004219
"vampire",4,0.016878
"Cowgirls (feat. ERNEST)",1,0.004219
"Take It Off",1,0.004219
"All My Life (feat. J. Cole)",2,0.008439
"Talking Body",1,0.004219
"See You In June",1,0.004219
"K On My D + C",1,0.004219
"Liverpool Street In The Rain",1,0.004219
"Cobrastyle (feat. Mad Cobra)",1,0.004219
"Future Remix 98",1,0.004219
"I Am Australian",1,0.004219
"Rich Men North of Richmond",1,0.004219
"Straight and Narrow",1,0.004219
"Coal",1,0.004219
"Hey Driver (feat. The War and Treaty)",2,0.008439
"Starting Over",1,0.004219
"All Your'n",3,0.012658
"TRUCK BED",1,0.004219
"Water",1,0.004219
"Easy Lover",1,0.004219
"WORTH ITS WEIGHT IN GOLD",1,0.004219
"mi amor",1,0.004219
"Heart On Fire In Mexico",1,0.004219
"Vino Bandit",1,0.004219
"The A Team",2,0.008439
"It's Called: Freefall (Rainbow Kitten Surprise) - Sped Up Version",1,0.004219
"Strangers",1,0.004219
"Feel This Moment (feat. Christina Aguilera)",5,0.021097
"Wild Wild Love (feat. G.R.L.)",1,0.004219
"Don't Stop the Party (feat. TJR)",3,0.012658
"Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass)",1,0.004219
"I Will Never Let You Down",1,0.004219
"The Ballad of Mona Lisa",2,0.008439
"Chocolate",2,0.008439
"Fluorescent Adolescent",4,0.016878
"Nine in the Afternoon",1,0.004219
"Fader",1,0.004219
"my friend's toyota",1,0.004219
"Price",1,0.004219
"Dial Drunk (with Post Malone)",5,0.021097
"Please Don't Go",1,0.004219
"Used To Be Young",2,0.008439
"F.N.T.",1,0.004219
"Give Me Love",2,0.008439
"A Whole Day’s Night",1,0.004219
"Real Life Sux",1,0.004219
"Lil Boo Thang",2,0.008439
"Techno Disco Tool",1,0.004219
"aNYway - Club Mix",1,0.004219
"Ripple",1,0.004219
"Everywhere, Everything (with Gracie Abrams)",3,0.012658
"Sarah's Place (feat. Noah Kahan)",2,0.008439
"You’re Gonna Go Far",4,0.016878
"Wifey Riddim",1,0.004219
"Step To My Girl",1,0.004219
"Otherside (feat. Fences) [Ryan Lewis Remix]",1,0.004219
"ID - Ultra Music Festival Anthem",1,0.004219
"If U Need It",1,0.004219
"FOUND LOVE (feat. Carrie Baxter)",1,0.004219
"Infinity - feat. ILIRA, iiola & Tom Cane",1,0.004219
"Bittersweet Goodbye",1,0.004219
"Saving Up",1,0.004219
"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",1,0.004219
"Rainfall (Praise You)",1,0.004219
"Dancing is Healing",1,0.004219
"Underdog",1,0.004219
"Oysters In My Pocket",1,0.004219
"Addicted To The Sunshine",1,0.004219
"Apple Crumble",1,0.004219
"You Were Right",1,0.004219
"Ain't No Rest for the Wicked",1,0.004219
"Everything She Ain’t",1,0.004219
"Praise Jah In The Moonlight",2,0.008439
"SMASH",1,0.004219
"Mercy (2022 Edit) [feat. MØ]",1,0.004219
"Still Here (with the ones that I came with)",1,0.004219
"Love Me Again",4,0.016878
"Homesick (with Sam Fender)",2,0.008439
"Burn, Burn, Burn",2,0.008439
"Dawns (feat. Maggie Rogers)",2,0.008439
"Mr. Forgettable",2,0.008439
"Murder on the Dancefloor - triple j Like A Version",2,0.008439
"Change",1,0.004219
"Still Sleepless",1,0.004219
"idk shit about cars",1,0.004219
"Silver Lining",2,0.008439
"Dirty Love",1,0.004219
"Because I Love You",1,0.004219
"Real (feat. Cecelia) - VIP Mix",1,0.004219
"NICOTEEN",1,0.004219
"Austin",1,0.004219
"Quiver",1,0.004219
"Time After Time",2,0.008439
"Hit Me With Your Best Shot",4,0.016878
"You Can Call Me Al",4,0.016878
"Hot Dog",1,0.004219
"Times Are Changing",1,0.004219
"Undercover Martyn",1,0.004219
"Let Me Go",4,0.016878
"Blurring the Lines",1,0.004219
"Hell N Back (feat. Summer Walker)",2,0.008439
"Bette Davis Eyes",1,0.004219
"Crave You",1,0.004219
"JUMP",1,0.004219
"I Just Need (with Lyrah)",1,0.004219
"The Kill",1,0.004219
"Heaven Takes You Home (feat. Connie Constance)",1,0.004219
"Time (feat. Mapei)",1,0.004219
"Wind Up Missin' You",1,0.004219
"i like the way you kiss me",3,0.012658
"Dance Monkey",3,0.012658
"Used To Love (with Dean Lewis)",1,0.004219
"Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit",1,0.004219
"Passiona",1,0.004219
"Don't Give Up On Me",1,0.004219
"You Remind Me (feat. Stanaj)",1,0.004219
"Dancing in the Moonlight - 2001 Remix",2,0.008439
"Could You Be Loved",2,0.008439
"Valerie (feat. Amy Winehouse) - Version Revisited",3,0.012658
"Pirates",1,0.004219
"Playing with the Boys - From Top Gun Original Soundtrack",1,0.004219
"Pedro",1,0.004219
"On & On",1,0.004219
"A Bar Song (Tipsy)",2,0.008439
"I Had Some Help (Feat. Morgan Wallen)",7,0.029536
"MILLION DOLLAR BABY",1,0.004219
"WORDS, WORDS, WORDS (studio)",1,0.004219
"California Love - Original Version",5,0.021097
"Falling Faster",1,0.004219
"Golden Brown",1,0.004219
"From Austin",1,0.004219
"Shameless (Sped Up) - Right Now I'm Shameless, Screaming My Lungs out for Ya",1,0.004219
"AINT EASIER",1,0.004219
"Back To You",1,0.004219
"Ooh Ahh (My Life Be Like) [Liquid Beats Remix] [feat. Tobymac]",1,0.004219
"Heartbreak Feels So Good",1,0.004219
"I Don't Care - Single Version",1,0.004219
"Whiskey For The Wine",1,0.004219
"Love Your Way",1,0.004219
"Bleeding Out",1,0.004219
"IFTK",1,0.004219
"Petty Isn't Pretty",1,0.004219
"Stereo Love (Radio Edit)",1,0.004219
"Get This Money",1,0.004219
"misses",2,0.008439
"SimpsonWave1995 - Slowed + Reverbed",1,0.004219
"I Try",3,0.012658
"The Chase - Rebūke Remix",1,0.004219
"Tourniquet",2,0.008439
"Spotless (feat. The Lumineers)",2,0.008439
"Fear and Friday's",1,0.004219
"Pink Skies",3,0.012658
"Condemned",1,0.004219
"Where the Wild Things Are",1,0.004219
"Northern Attitude (with Hozier)",2,0.008439
"Meet Me Halfway",3,0.012658
"Don't Phunk With My Heart",1,0.004219
"I Found",2,0.008439
"My My My",1,0.004219
"Rush (feat. PinkPantheress & Hyunjin of Stray Kids)",1,0.004219
"Fine Day Anthem",1,0.004219
"Perfect (Exceeder) [Mix Cut] - Vocal Club Mix",1,0.004219
"Chasing Highs - Sped Up Version",1,0.004219
"places to be",1,0.004219
"Let Me Live (feat. Anne-Marie & Mr Eazi)",1,0.004219
"There's Your Trouble",1,0.004219
"Caribou Lou (Album Version (Explicit))",1,0.004219
"You're Free",1,0.004219
"Possum Kingdom",2,0.008439
"you look like you love me (feat. Riley Green)",1,0.004219
"Angie (i’ve been lost) [feat. Angie McMahon]",1,0.004219
"Starburster",1,0.004219
"Opinions Won't Keep You Warm At Night",1,0.004219
"Linger - SiriusXM Session",2,0.008439
"I Follow Rivers - The Magician Remix",1,0.004219
"Players",2,0.008439
"lonely boulevard",1,0.004219
"Good 4 U",1,0.004219
"28",1,0.004219
"miramar",1,0.004219
"If Only You Could Ease My Mind",1,0.004219
"Castle on the Hill",5,0.021097
"Hot Air Balloon",1,0.004219
"Je M'appelle",1,0.004219
"Chihiro",1,0.004219
"Waiting On the World to Change",1,0.004219
"BABY I'M BACK",2,0.008439
"Babydoll",3,0.012658
"Big Dawgs",2,0.008439
"Ren Bittersweet symphony",1,0.004219
"Whataya Want from Me",1,0.004219
"Ghost Town",1,0.004219
"I Only Smoke When I Drink",1,0.004219
"Shit Hits The Fan",1,0.004219
"Fast Ava",1,0.004219
"It's All Coming Back to Me Now",2,0.008439
"Throw Your Hands Up (Dancar Kuduro)",1,0.004219
"Bad To The Bone",1,0.004219
"If You Don't Want My Love",1,0.004219
"A Little Closer",1,0.004219
"LOW ROAD",2,0.008439
"Funk You",1,0.004219
"Lead Me On - From Top Gun Original Soundtrack",1,0.004219
"Savin' Me",1,0.004219
"TRIPPIN",1,0.004219
"BACKBONE",1,0.004219
"LET'S GO",1,0.004219
"Rude",5,0.021097
"The Jumper - Mass Medium Remix",1,0.004219
"Everybody Loves The Sunshine",1,0.004219
"Sailor Song",3,0.012658
"Highway Boys",1,0.004219
"Drunk (And I Don't Wanna Go Home)",2,0.008439
"Song 2",1,0.004219
"Bust A Move",1,0.004219
"They Reminisce Over You (T.R.O.Y.)",1,0.004219
"The Quiet Earth",1,0.004219
"Superstar",2,0.008439
"Mr Saxobeat (Radio Edit)",1,0.004219
"Indestructible",1,0.004219
"Up (feat. Demi Lovato)",1,0.004219
"We Come Running",1,0.004219
"Ready Set",1,0.004219
"Flowers - Sunship Edit",1,0.004219
"Feathered Indians",2,0.008439
"smoke & a light",1,0.004219
"Mousetrap Heart",1,0.004219
"Creepin' Up Slowly",1,0.004219
"Where the City Meets the Sea",1,0.004219
"JOY (By My Side)",1,0.004219
"Glue Myself Shut",1,0.004219
"Sing Like Madonna",1,0.004219
"Like a Stone",1,0.004219
"The Partisan",1,0.004219
"Snow - Live",1,0.004219
"Birds In The Sky",1,0.004219
"Colors Turn Grey",1,0.004219
"Elastic Heart",2,0.008439
"Sounds Of Then (This Is Australia)",1,0.004219
"God Speed",1,0.004219
"Loom",2,0.008439
"Foolin' Ourselves",1,0.004219
"To Be Free",1,0.004219
"Where It Ends",1,0.004219
"Somethin' Here - Original Mix",1,0.004219
"Cheap Thrills",2,0.008439
"Life Is Good (feat. Drake)",1,0.004219
"Pretty Lady",1,0.004219
"Wake Up Call (feat. Trippie Redd)",1,0.004219
"Aftergold",1,0.004219
"3 Foot Tall",1,0.004219
"Rivers (feat. Nico & Vinz)",1,0.004219
"Flying",1,0.004219
"Sounding the same - Drum & Bass Version",1,0.004219
"Real Love",1,0.004219
"Atmosphere",1,0.004219
"Dirty Talk",1,0.004219
"Age of Reason",2,0.008439
